URN,COHORT,OVERALL,FEC,INDEP,OTHERFE,SSF,SFC,SPI,AP_PRU,SPECIAL,APPREN,HE,COMBO,KNOWN,UNKNOWN,OVERALLPER,FECPER,INDEPPER,OTHERFEPER,SSFPER,SFCPER,SPIPER,AP_PRUPER,SPECIALPER,APPRENPER,HEPER,COMBOPER,KNOWNPER,UNKNOWNPER
101184,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
101241,280,260,40,0,5,195,15,0,0,0,10,0,0,10,5,93%,15%,0%,3%,71%,5%,0%,0%,0%,3%,0%,0%,4%,3%
101243,260,220,90,0,10,105,15,0,0,0,10,0,5,25,15,85%,34%,0%,3%,39%,6%,0%,0%,0%,4%,0%,2%,9%,6%
101244,290,270,60,0,5,185,15,0,0,0,10,0,5,10,15,92%,20%,0%,2%,64%,5%,0%,0%,0%,3%,0%,1%,3%,4%
101245,280,260,50,SUPP,5,185,10,0,SUPP,0,10,0,5,15,5,93%,18%,SUPP,2%,68%,4%,0%,SUPP,0%,3%,0%,1%,5%,2%
141683,270,240,90,0,5,130,10,0,0,0,10,0,SUPP,20,10,89%,34%,0%,3%,48%,4%,0%,0%,0%,3%,0%,SUPP,7%,4%
133561,230,200,90,0,5,95,5,0,0,0,10,0,SUPP,15,15,88%,40%,0%,3%,43%,1%,0%,0%,0%,5%,0%,SUPP,6%,6%
101247,180,180,20,0,5,145,10,0,0,0,10,0,0,0,SUPP,99%,11%,0%,2%,80%,6%,0%,0%,0%,5%,0%,0%,0%,SUPP
136028,210,190,70,SUPP,5,105,10,0,0,SUPP,5,0,0,15,5,90%,34%,SUPP,1%,50%,4%,0%,0%,SUPP,2%,0%,0%,7%,3%
131102,10,10,0,0,0,0,0,0,0,5,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
101345,160,140,80,SUPP,SUPP,35,20,0,0,0,SUPP,0,0,10,5,88%,52%,SUPP,SUPP,22%,12%,0%,0%,0%,SUPP,0%,0%,8%,5%
137374,150,120,35,SUPP,5,80,5,0,0,0,5,0,SUPP,20,5,83%,22%,SUPP,3%,53%,3%,0%,0%,0%,2%,0%,SUPP,12%,5%
137361,130,110,25,0,5,70,5,0,0,0,SUPP,0,0,10,10,82%,21%,0%,2%,55%,3%,0%,0%,0%,SUPP,0%,0%,9%,9%
137131,180,170,30,SUPP,5,125,10,0,0,0,5,SUPP,SUPP,5,5,95%,17%,SUPP,2%,69%,5%,0%,0%,0%,2%,SUPP,SUPP,3%,2%
138685,170,160,20,5,SUPP,120,10,0,0,SUPP,SUPP,0,SUPP,5,5,95%,13%,3%,SUPP,71%,6%,0%,0%,SUPP,SUPP,0%,SUPP,2%,3%
137388,150,140,40,SUPP,5,85,10,0,0,0,5,0,0,5,5,94%,28%,SUPP,3%,57%,5%,0%,0%,0%,2%,0%,0%,3%,3%
136658,210,200,45,0,5,145,5,0,0,0,5,0,SUPP,5,SUPP,96%,21%,0%,2%,70%,3%,0%,0%,0%,2%,0%,SUPP,3%,SUPP
136418,170,170,55,SUPP,5,45,60,0,0,0,5,0,0,5,SUPP,97%,32%,SUPP,2%,27%,35%,0%,0%,0%,2%,0%,0%,2%,SUPP
138051,90,90,0,5,0,85,SUPP,0,0,0,0,0,0,0,0,100%,0%,5%,0%,94%,SUPP,0%,0%,0%,0%,0%,0%,0%,0%
137645,200,190,20,SUPP,5,140,25,0,0,SUPP,SUPP,0,0,5,0,97%,11%,SUPP,2%,71%,12%,0%,0%,SUPP,SUPP,0%,0%,3%,0%
136290,180,180,0,5,0,155,15,0,0,0,0,0,0,0,SUPP,99%,0%,2%,0%,88%,10%,0%,0%,0%,0%,0%,0%,0%,SUPP
137386,240,230,30,0,0,195,5,0,0,0,SUPP,0,0,5,5,95%,13%,0%,0%,81%,2%,0%,0%,0%,SUPP,0%,0%,3%,2%
101360,120,110,55,0,SUPP,35,15,0,0,0,0,0,0,5,5,90%,47%,0%,SUPP,28%,14%,0%,0%,0%,0%,0%,0%,6%,4%
101361,100,100,SUPP,SUPP,0,90,5,0,0,0,0,0,0,SUPP,0,99%,SUPP,SUPP,0%,93%,3%,0%,0%,0%,0%,0%,0%,SUPP,0%
101362,180,170,20,0,SUPP,145,SUPP,0,0,0,SUPP,0,0,SUPP,5,97%,12%,0%,SUPP,82%,SUPP,0%,0%,0%,SUPP,0%,0%,SUPP,3%
136308,230,210,45,SUPP,5,150,10,0,0,0,5,0,0,10,5,93%,20%,SUPP,1%,68%,4%,0%,0%,0%,2%,0%,0%,4%,3%
101364,180,170,35,0,5,125,5,0,0,SUPP,5,0,0,5,SUPP,97%,21%,0%,2%,69%,4%,0%,0%,SUPP,4%,0%,0%,3%,SUPP
101365,110,100,10,0,5,80,5,0,0,0,0,0,0,5,5,91%,11%,0%,3%,73%,4%,0%,0%,0%,0%,0%,0%,4%,5%
137539,150,150,SUPP,10,SUPP,135,0,0,0,0,SUPP,0,0,SUPP,SUPP,99%,SUPP,6%,SUPP,90%,0%,0%,0%,0%,SUPP,0%,0%,SUPP,SUPP
134798,210,190,25,0,5,155,5,0,0,0,10,0,SUPP,10,10,92%,12%,0%,2%,73%,3%,0%,0%,0%,4%,0%,SUPP,4%,4%
135507,170,160,50,5,SUPP,90,15,0,0,0,5,0,0,5,SUPP,97%,30%,2%,SUPP,55%,9%,0%,0%,0%,2%,0%,0%,2%,SUPP
101394,30,30,5,0,0,0,0,0,0,20,0,0,0,0,0,100%,19%,0%,0%,0%,0%,0%,0%,81%,0%,0%,0%,0%,0%
101397,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
136369,190,190,5,0,SUPP,185,SUPP,0,0,0,0,0,0,SUPP,0,99%,2%,0%,SUPP,96%,SUPP,0%,0%,0%,0%,0%,0%,SUPP,0%
137769,210,210,5,SUPP,SUPP,195,SUPP,0,0,0,SUPP,0,SUPP,SUPP,SUPP,99%,2%,SUPP,SUPP,93%,SUPP,0%,0%,0%,SUPP,0%,SUPP,SUPP,SUPP
137138,330,310,100,0,15,185,5,0,0,0,15,0,SUPP,15,5,94%,30%,0%,5%,57%,2%,0%,0%,0%,5%,0%,SUPP,4%,2%
137965,200,190,30,0,10,140,5,0,0,0,10,0,SUPP,10,SUPP,94%,15%,0%,5%,69%,3%,0%,0%,0%,6%,0%,SUPP,5%,SUPP
137423,190,190,10,0,SUPP,170,5,0,0,0,SUPP,0,0,SUPP,SUPP,98%,4%,0%,SUPP,90%,3%,0%,0%,0%,SUPP,0%,0%,SUPP,SUPP
136720,280,240,85,0,15,145,5,0,0,0,20,0,SUPP,20,15,86%,29%,0%,5%,51%,1%,0%,0%,0%,7%,0%,SUPP,8%,6%
136330,330,300,110,SUPP,15,160,10,0,0,0,25,0,SUPP,25,10,90%,34%,SUPP,5%,48%,2%,0%,0%,0%,7%,0%,SUPP,7%,2%
138686,180,150,50,0,5,90,5,0,0,0,10,0,SUPP,20,10,85%,28%,0%,3%,51%,2%,0%,0%,0%,5%,0%,SUPP,10%,5%
136538,180,170,30,SUPP,5,130,5,0,0,0,5,0,0,5,SUPP,97%,16%,SUPP,2%,74%,4%,0%,0%,0%,3%,0%,0%,2%,SUPP
138650,150,140,35,0,SUPP,60,50,0,0,0,SUPP,0,0,5,5,92%,21%,0%,SUPP,38%,32%,0%,0%,0%,SUPP,0%,0%,5%,3%
137681,210,210,35,0,10,95,65,0,0,0,5,0,SUPP,5,0,98%,17%,0%,4%,45%,31%,0%,0%,0%,3%,0%,SUPP,2%,0%
136334,160,160,15,0,5,140,5,0,0,0,5,0,0,SUPP,0,99%,8%,0%,2%,88%,2%,0%,0%,0%,2%,0%,0%,SUPP,0%
137368,210,190,60,0,5,125,SUPP,0,0,0,15,0,SUPP,10,5,91%,29%,0%,1%,60%,SUPP,0%,0%,0%,8%,0%,SUPP,5%,3%
133769,200,170,50,0,5,95,15,0,0,0,5,0,SUPP,20,10,85%,26%,0%,3%,48%,8%,0%,0%,0%,2%,0%,SUPP,10%,5%
135677,130,120,30,0,5,85,SUPP,0,0,0,10,0,0,5,SUPP,94%,24%,0%,3%,65%,SUPP,0%,0%,0%,7%,0%,0%,5%,SUPP
101485,30,20,10,0,SUPP,10,0,0,0,0,0,0,0,5,SUPP,75%,32%,0%,SUPP,39%,0%,0%,0%,0%,0%,0%,0%,18%,SUPP
101487,10,10,0,0,0,0,0,0,0,15,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
131115,20,10,10,0,0,SUPP,0,0,0,0,0,0,0,5,SUPP,75%,63%,0%,0%,SUPP,0%,0%,0%,0%,0%,0%,0%,19%,SUPP
138457,210,200,45,SUPP,SUPP,130,20,0,0,0,SUPP,0,0,5,5,95%,22%,SUPP,SUPP,62%,9%,0%,0%,0%,SUPP,0%,0%,3%,2%
133724,300,290,25,5,SUPP,260,SUPP,0,SUPP,0,SUPP,0,0,5,5,97%,9%,2%,SUPP,86%,SUPP,0%,SUPP,0%,SUPP,0%,0%,1%,2%
136656,250,240,60,5,5,155,15,0,0,0,5,0,0,5,5,97%,25%,2%,1%,63%,7%,0%,0%,0%,1%,0%,0%,2%,1%
137685,310,290,55,0,5,225,15,0,0,0,5,0,0,15,5,94%,17%,0%,1%,71%,4%,0%,0%,0%,1%,0%,0%,4%,2%
138609,210,200,60,5,5,120,10,0,0,0,10,0,0,5,5,97%,28%,2%,3%,58%,5%,0%,0%,0%,4%,0%,0%,2%,1%
137994,180,170,35,SUPP,SUPP,105,25,0,0,0,SUPP,0,0,10,SUPP,94%,21%,SUPP,SUPP,59%,13%,0%,0%,0%,SUPP,0%,0%,4%,SUPP
138610,220,210,45,0,SUPP,165,SUPP,0,0,0,5,0,0,5,5,95%,20%,0%,SUPP,74%,SUPP,0%,0%,0%,2%,0%,0%,1%,3%
101563,170,160,40,0,0,115,5,0,0,0,0,0,SUPP,10,SUPP,94%,25%,0%,0%,66%,2%,0%,0%,0%,0%,0%,SUPP,5%,SUPP
101564,100,90,25,0,0,65,5,0,0,0,SUPP,0,SUPP,5,5,90%,24%,0%,0%,63%,3%,0%,0%,0%,SUPP,0%,SUPP,5%,5%
139319,250,230,65,SUPP,0,145,15,0,0,SUPP,SUPP,0,SUPP,10,5,93%,26%,SUPP,0%,58%,7%,0%,0%,SUPP,SUPP,0%,SUPP,5%,2%
134226,180,160,40,SUPP,SUPP,115,5,0,0,0,0,0,0,10,5,91%,24%,SUPP,SUPP,65%,2%,0%,0%,0%,0%,0%,0%,5%,4%
135973,160,150,15,SUPP,SUPP,110,15,0,0,0,SUPP,0,SUPP,5,5,92%,9%,SUPP,SUPP,70%,10%,0%,0%,0%,SUPP,0%,SUPP,3%,4%
140796,20,10,5,0,0,0,0,SUPP,0,10,0,0,0,SUPP,0,93%,20%,0%,0%,0%,0%,SUPP,0%,67%,0%,0%,0%,SUPP,0%
101583,10,10,SUPP,0,0,0,0,0,0,15,0,0,0,0,0,100%,SUPP,0%,0%,0%,0%,0%,0%,93%,0%,0%,0%,0%,0%
137121,130,110,40,0,SUPP,65,5,0,0,0,SUPP,SUPP,0,10,10,87%,32%,0%,SUPP,51%,2%,0%,0%,0%,SUPP,SUPP,0%,6%,6%
137379,170,150,30,0,5,100,15,0,0,0,5,0,5,15,5,88%,18%,0%,2%,58%,8%,0%,0%,0%,4%,0%,2%,9%,3%
136466,180,170,25,SUPP,5,130,5,0,0,0,5,0,0,5,10,93%,15%,SUPP,2%,71%,4%,0%,0%,0%,4%,0%,0%,3%,4%
136709,210,200,25,SUPP,SUPP,165,5,0,0,0,5,0,5,10,5,93%,11%,SUPP,SUPP,77%,1%,0%,0%,0%,2%,0%,1%,5%,2%
136464,200,170,45,0,5,120,SUPP,0,0,0,10,0,0,15,5,88%,24%,0%,3%,60%,SUPP,0%,0%,0%,5%,0%,0%,8%,4%
136586,210,200,35,SUPP,0,165,SUPP,0,0,0,5,0,0,5,5,96%,16%,SUPP,0%,79%,SUPP,0%,0%,0%,2%,0%,0%,2%,2%
136517,220,210,50,SUPP,5,155,0,0,0,0,10,0,0,5,5,96%,23%,SUPP,2%,70%,0%,0%,0%,0%,5%,0%,0%,2%,2%
136551,130,130,SUPP,SUPP,0,130,0,0,0,0,0,0,0,SUPP,0,99%,SUPP,SUPP,0%,96%,0%,0%,0%,0%,0%,0%,0%,SUPP,0%
136281,210,200,65,0,5,120,5,0,0,0,10,0,SUPP,5,5,95%,32%,0%,2%,58%,2%,0%,0%,0%,4%,0%,SUPP,3%,2%
136644,240,220,35,SUPP,10,175,0,0,0,0,10,0,SUPP,10,5,93%,16%,SUPP,4%,73%,0%,0%,0%,0%,3%,0%,SUPP,4%,3%
136467,220,200,45,0,10,135,5,0,0,0,10,0,0,15,5,92%,21%,0%,4%,63%,3%,0%,0%,0%,4%,0%,0%,6%,2%
136545,220,190,45,0,10,135,0,0,0,0,15,0,0,15,10,88%,21%,0%,4%,63%,0%,0%,0%,0%,6%,0%,0%,7%,5%
101676,120,120,0,SUPP,0,115,0,0,0,0,0,0,0,SUPP,SUPP,98%,0%,SUPP,0%,97%,0%,0%,0%,0%,0%,0%,0%,SUPP,SUPP
137006,240,230,10,5,5,210,SUPP,0,0,0,5,0,0,5,5,96%,5%,1%,1%,88%,SUPP,0%,0%,0%,2%,0%,0%,2%,2%
136540,210,180,30,0,SUPP,155,0,0,0,0,10,0,SUPP,20,5,88%,13%,0%,SUPP,73%,0%,0%,0%,0%,5%,0%,SUPP,9%,3%
136355,260,240,55,0,5,170,0,0,0,0,10,0,SUPP,20,5,91%,22%,0%,3%,67%,0%,0%,0%,0%,5%,0%,SUPP,7%,1%
138114,220,190,65,0,5,115,SUPP,0,0,0,10,0,SUPP,15,10,87%,29%,0%,3%,53%,SUPP,0%,0%,0%,5%,0%,SUPP,8%,6%
101700,30,20,20,0,0,SUPP,0,0,0,5,0,0,0,SUPP,SUPP,92%,69%,0%,0%,SUPP,0%,0%,0%,15%,0%,0%,0%,SUPP,SUPP
101697,10,10,SUPP,0,0,0,0,0,0,10,0,0,0,0,0,100%,SUPP,0%,0%,0%,0%,0%,0%,91%,0%,0%,0%,0%,0%
132008,10,SUPP,SUPP,0,0,0,0,0,0,0,0,0,0,5,SUPP,SUPP,SUPP,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,50%,SUPP
135232,10,10,0,0,0,0,0,0,0,10,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
138187,210,190,50,0,10,65,70,0,0,0,10,0,0,10,5,92%,24%,0%,4%,31%,33%,0%,0%,0%,4%,0%,0%,4%,3%
101811,100,90,15,0,0,65,10,0,0,0,0,0,0,5,SUPP,94%,17%,0%,0%,68%,9%,0%,0%,0%,0%,0%,0%,5%,SUPP
101813,140,130,20,SUPP,SUPP,75,30,0,SUPP,0,SUPP,0,0,5,5,94%,14%,SUPP,SUPP,55%,22%,0%,SUPP,0%,SUPP,0%,0%,4%,2%
101814,160,150,40,SUPP,5,65,35,0,0,0,5,0,0,5,5,94%,27%,SUPP,3%,43%,21%,0%,0%,0%,2%,0%,0%,3%,3%
138178,320,300,85,5,5,120,75,0,0,0,5,0,0,15,5,93%,27%,2%,2%,38%,24%,0%,0%,0%,2%,0%,0%,5%,2%
101819,230,190,70,0,5,85,30,0,SUPP,0,5,0,0,30,10,82%,29%,0%,3%,36%,13%,0%,SUPP,0%,3%,0%,0%,13%,5%
138221,180,170,30,0,SUPP,125,15,0,0,0,SUPP,0,0,SUPP,5,97%,17%,0%,SUPP,71%,8%,0%,0%,0%,SUPP,0%,0%,SUPP,2%
101821,150,140,50,0,SUPP,75,10,0,SUPP,0,5,0,SUPP,5,SUPP,94%,33%,0%,SUPP,50%,8%,0%,SUPP,0%,4%,0%,SUPP,5%,SUPP
101823,150,150,5,SUPP,0,135,10,0,0,SUPP,SUPP,0,0,SUPP,0,99%,3%,SUPP,0%,86%,8%,0%,0%,SUPP,SUPP,0%,0%,SUPP,0%
137754,200,180,40,SUPP,SUPP,115,20,0,0,0,SUPP,0,0,10,5,93%,21%,SUPP,SUPP,60%,11%,0%,0%,0%,SUPP,0%,0%,5%,3%
137772,180,170,55,SUPP,5,90,10,0,0,0,5,0,0,5,10,92%,32%,SUPP,2%,51%,6%,0%,0%,0%,3%,0%,0%,4%,4%
131280,120,120,15,SUPP,0,80,20,0,0,0,0,0,0,5,0,97%,12%,SUPP,0%,66%,18%,0%,0%,0%,0%,0%,0%,3%,0%
101849,150,140,15,SUPP,0,125,5,0,0,0,5,0,0,SUPP,SUPP,97%,9%,SUPP,0%,86%,3%,0%,0%,0%,2%,0%,0%,SUPP,SUPP
135249,170,160,30,0,5,115,5,0,SUPP,0,SUPP,0,0,10,5,92%,17%,0%,3%,68%,4%,0%,SUPP,0%,SUPP,0%,0%,6%,2%
135311,180,170,35,0,5,120,10,0,0,0,5,0,0,5,5,97%,21%,0%,2%,69%,5%,0%,0%,0%,2%,0%,0%,2%,2%
135654,90,80,45,0,5,20,10,0,0,0,SUPP,0,0,10,SUPP,89%,50%,0%,3%,22%,14%,0%,0%,0%,SUPP,0%,0%,10%,SUPP
135955,150,140,20,SUPP,SUPP,100,10,0,SUPP,0,SUPP,0,SUPP,15,5,88%,14%,SUPP,SUPP,64%,7%,0%,SUPP,0%,SUPP,0%,SUPP,9%,3%
135968,200,170,55,SUPP,10,65,30,0,0,0,15,0,SUPP,25,10,84%,28%,SUPP,6%,34%,15%,0%,0%,0%,7%,0%,SUPP,12%,4%
136203,100,90,30,0,SUPP,35,25,0,0,0,SUPP,0,0,5,SUPP,93%,30%,0%,SUPP,38%,23%,0%,0%,0%,SUPP,0%,0%,6%,SUPP
101851,40,30,20,0,0,0,SUPP,0,0,15,0,0,0,SUPP,SUPP,92%,51%,0%,0%,0%,SUPP,0%,0%,35%,0%,0%,0%,SUPP,SUPP
101852,10,10,5,0,0,0,0,0,0,5,0,0,0,0,SUPP,89%,33%,0%,0%,0%,0%,0%,0%,56%,0%,0%,0%,0%,SUPP
101853,20,10,10,0,0,0,SUPP,0,SUPP,SUPP,0,0,0,5,10,48%,35%,0%,0%,0%,SUPP,0%,SUPP,SUPP,0%,0%,0%,13%,39%
101856,10,10,0,0,0,0,0,0,0,15,0,0,0,0,SUPP,93%,0%,0%,0%,0%,0%,0%,0%,93%,0%,0%,0%,0%,SUPP
101928,230,220,95,SUPP,SUPP,120,0,0,0,0,0,0,0,10,5,94%,41%,SUPP,SUPP,52%,0%,0%,0%,0%,0%,0%,0%,4%,2%
101930,180,170,55,SUPP,0,110,0,0,0,0,0,0,0,5,5,94%,31%,SUPP,0%,63%,0%,0%,0%,0%,0%,0%,0%,2%,4%
137729,240,220,55,SUPP,5,165,0,0,0,0,SUPP,0,0,10,5,94%,22%,SUPP,1%,69%,0%,0%,0%,0%,SUPP,0%,0%,3%,3%
101932,230,200,95,SUPP,5,105,5,0,0,0,5,0,0,20,10,88%,40%,SUPP,2%,44%,1%,0%,0%,0%,1%,0%,0%,9%,3%
131310,180,170,55,SUPP,SUPP,105,SUPP,0,0,SUPP,SUPP,0,0,5,5,93%,31%,SUPP,SUPP,59%,SUPP,0%,0%,SUPP,SUPP,0%,0%,4%,3%
137546,190,180,50,SUPP,SUPP,125,SUPP,0,0,0,0,0,0,5,5,96%,26%,SUPP,SUPP,68%,SUPP,0%,0%,0%,0%,0%,0%,2%,2%
101934,300,290,55,SUPP,10,200,25,0,0,0,5,0,0,5,5,97%,18%,SUPP,3%,67%,8%,0%,0%,0%,2%,0%,0%,2%,1%
101939,210,200,50,SUPP,5,135,5,0,0,0,5,0,0,5,5,95%,25%,SUPP,1%,65%,3%,0%,0%,0%,2%,0%,0%,3%,2%
101940,240,230,35,0,SUPP,195,5,0,0,0,SUPP,0,0,5,5,96%,14%,0%,SUPP,81%,1%,0%,0%,0%,SUPP,0%,0%,2%,2%
101941,210,200,25,5,SUPP,155,15,0,0,0,SUPP,0,SUPP,5,5,97%,12%,1%,SUPP,75%,7%,0%,0%,0%,SUPP,0%,SUPP,1%,2%
137221,230,220,50,5,5,165,SUPP,0,0,0,SUPP,0,0,5,5,96%,21%,2%,1%,71%,SUPP,0%,0%,0%,SUPP,0%,0%,2%,3%
101943,240,210,95,0,5,105,5,0,0,0,5,0,0,20,15,87%,39%,0%,1%,44%,3%,0%,0%,0%,1%,0%,0%,8%,5%
134369,170,150,45,0,5,95,5,0,0,0,5,0,SUPP,10,10,88%,27%,0%,3%,56%,2%,0%,0%,0%,2%,0%,SUPP,5%,7%
101965,20,20,0,0,0,0,0,0,0,20,0,0,0,SUPP,SUPP,86%,0%,0%,0%,0%,0%,0%,0%,86%,0%,0%,0%,SUPP,SUPP
101969,10,10,5,0,0,SUPP,0,0,SUPP,SUPP,0,0,0,0,SUPP,89%,44%,0%,0%,SUPP,0%,0%,SUPP,SUPP,0%,0%,0%,0%,SUPP
101970,10,10,5,0,0,SUPP,0,0,0,SUPP,0,0,0,0,0,100%,50%,0%,0%,SUPP,0%,0%,0%,SUPP,0%,0%,0%,0%,0%
101971,10,10,0,0,0,0,0,0,0,15,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
102043,270,240,50,SUPP,10,160,20,0,0,0,10,0,SUPP,15,10,91%,19%,SUPP,4%,59%,8%,0%,0%,0%,3%,0%,SUPP,5%,4%
136327,230,220,50,SUPP,5,150,10,0,0,SUPP,15,0,0,10,5,94%,22%,SUPP,3%,64%,4%,0%,0%,SUPP,6%,0%,0%,5%,2%
102045,230,210,40,SUPP,5,155,10,0,0,SUPP,10,0,SUPP,15,5,91%,18%,SUPP,2%,67%,3%,0%,0%,SUPP,5%,0%,SUPP,6%,3%
102047,230,220,55,SUPP,5,145,15,0,0,0,SUPP,0,0,10,5,95%,24%,SUPP,2%,62%,7%,0%,0%,0%,SUPP,0%,0%,3%,1%
102048,190,180,40,SUPP,0,120,15,0,0,0,0,0,0,5,5,96%,22%,SUPP,0%,65%,7%,0%,0%,0%,0%,0%,0%,2%,2%
102049,210,190,55,0,5,125,SUPP,0,0,0,15,0,0,10,5,91%,26%,0%,3%,62%,SUPP,0%,0%,0%,7%,0%,0%,5%,3%
102050,220,200,50,0,15,120,15,0,0,0,5,0,SUPP,5,10,91%,23%,0%,6%,56%,6%,0%,0%,0%,3%,0%,SUPP,3%,6%
132256,250,230,60,0,5,160,10,0,0,0,10,0,0,10,5,93%,23%,0%,1%,65%,4%,0%,0%,0%,3%,0%,0%,4%,3%
102052,190,180,35,0,10,105,40,0,0,0,10,0,0,5,SUPP,97%,19%,0%,4%,55%,20%,0%,0%,0%,4%,0%,0%,3%,SUPP
102053,180,170,25,0,SUPP,120,25,0,SUPP,0,SUPP,0,0,5,5,96%,14%,0%,SUPP,67%,13%,0%,SUPP,0%,SUPP,0%,0%,2%,2%
102055,180,180,0,SUPP,SUPP,175,SUPP,0,0,0,SUPP,0,0,0,SUPP,99%,0%,SUPP,SUPP,98%,SUPP,0%,0%,0%,SUPP,0%,0%,0%,SUPP
102056,220,200,60,SUPP,5,95,40,0,0,0,5,0,0,5,10,94%,28%,SUPP,2%,45%,19%,0%,0%,0%,1%,0%,0%,2%,4%
102058,180,170,45,0,5,105,20,0,0,0,5,0,0,5,5,96%,24%,0%,2%,59%,11%,0%,0%,0%,2%,0%,0%,2%,2%
137094,180,170,35,SUPP,5,130,5,0,0,0,5,0,0,5,5,96%,18%,SUPP,2%,72%,3%,0%,0%,0%,3%,0%,0%,3%,2%
134311,180,160,50,0,10,100,5,0,0,0,5,0,0,15,5,90%,27%,0%,4%,55%,3%,0%,0%,0%,2%,0%,0%,7%,3%
135958,190,160,35,0,10,100,15,0,0,0,SUPP,0,0,15,15,83%,18%,0%,5%,53%,7%,0%,0%,0%,SUPP,0%,0%,9%,8%
136147,250,220,50,0,5,140,25,0,0,0,5,0,SUPP,20,10,89%,19%,0%,2%,57%,10%,0%,0%,0%,2%,0%,SUPP,8%,3%
136157,170,140,45,0,10,45,35,0,0,SUPP,SUPP,0,SUPP,15,15,82%,27%,0%,5%,27%,21%,0%,0%,SUPP,SUPP,0%,SUPP,8%,10%
102066,20,10,0,0,0,0,0,0,0,15,0,0,0,0,SUPP,93%,0%,0%,0%,0%,0%,0%,0%,93%,0%,0%,0%,0%,SUPP
102067,10,10,SUPP,0,0,0,0,0,0,10,0,0,0,SUPP,0,93%,SUPP,0%,0%,0%,0%,0%,0%,86%,0%,0%,0%,SUPP,0%
102068,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
102069,10,10,0,0,0,0,0,0,0,10,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
102070,10,10,0,0,0,0,0,0,0,5,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
102153,220,210,70,SUPP,15,75,50,0,0,0,SUPP,0,0,10,SUPP,95%,32%,SUPP,7%,33%,23%,0%,0%,0%,SUPP,0%,0%,4%,SUPP
102154,240,220,50,SUPP,10,140,20,0,0,0,5,0,SUPP,5,10,94%,21%,SUPP,3%,59%,9%,0%,0%,0%,1%,0%,SUPP,3%,3%
102155,200,180,105,0,20,15,40,0,0,0,SUPP,0,0,15,5,91%,53%,0%,11%,7%,20%,0%,0%,0%,SUPP,0%,0%,8%,2%
102156,240,230,30,5,SUPP,185,10,0,0,0,0,0,SUPP,10,5,94%,12%,2%,SUPP,75%,4%,0%,0%,0%,0%,0%,SUPP,4%,2%
102157,250,220,100,0,20,40,60,0,0,0,5,SUPP,0,15,10,89%,41%,0%,8%,15%,25%,0%,0%,0%,1%,SUPP,0%,7%,4%
137745,170,150,50,0,30,5,70,0,0,0,5,0,0,10,5,90%,29%,0%,18%,2%,41%,0%,0%,0%,4%,0%,0%,7%,3%
137531,210,200,45,0,5,135,10,0,0,0,0,SUPP,SUPP,10,10,92%,21%,0%,3%,63%,4%,0%,0%,0%,0%,SUPP,SUPP,4%,4%
131757,230,200,105,SUPP,20,10,65,0,0,0,SUPP,0,0,10,15,89%,47%,SUPP,9%,4%,28%,0%,0%,0%,SUPP,0%,0%,5%,6%
139362,140,130,25,0,15,85,10,0,0,0,SUPP,0,0,5,5,92%,16%,0%,9%,60%,7%,0%,0%,0%,SUPP,0%,0%,5%,3%
133386,190,180,45,0,5,120,10,0,0,0,SUPP,0,0,5,5,94%,23%,0%,2%,64%,5%,0%,0%,0%,SUPP,0%,0%,4%,3%
102175,10,10,10,0,SUPP,SUPP,0,0,0,SUPP,0,0,0,0,SUPP,92%,62%,0%,SUPP,SUPP,0%,0%,0%,SUPP,0%,0%,0%,0%,SUPP
102176,10,10,0,0,10,SUPP,0,0,0,0,0,0,0,0,0,100%,0%,0%,92%,SUPP,0%,0%,0%,0%,0%,0%,0%,0%,0%
102178,20,20,SUPP,0,15,0,0,0,0,5,0,0,0,0,SUPP,95%,SUPP,0%,75%,0%,0%,0%,0%,15%,0%,0%,0%,0%,SUPP
