RECTYPE,LEA,ESTAB,URN,NFTYPE,TPUP,ATT8SCR,P8MEA,P8CILOW,P8CIUPP,PTEBACC_E_PTQ_EE,PTEBACC_PTQ_EE,PTL2BASICS_LL_PTQ_EE
1,873,4012,143404,ACC,,,,,,,,
1,873,4077,137187,ACC,125,40.4,-0.67,-0.86,-0.47,0.32,0.12,0.45
1,873,6034,134454,IND,,NA,NA,NA,NA,NA,NA,NA
1,873,6045,135404,IND,,NA,NA,NA,NA,NA,NA,NA
1,873,4503,137475,ACC,299,53.4,0.26,0.14,0.39,0.34,0.23,0.7
1,873,4004,137826,ACC,210,60.1,0.65,0.5,0.8,0.55,0.41,0.81
1,873,6012,110925,IND,,NA,NA,NA,NA,NA,NA,NA
1,873,6005,110916,IND,,NA,NA,NA,NA,NA,NA,NA
1,873,6003,110914,IND,,NA,NA,NA,NA,NA,NA,NA
1,873,5416,136442,ACC,164,56.4,0.51,0.34,0.67,0.55,0.38,0.76
1,873,5411,136992,ACC,284,52.3,0.1,-0.02,0.23,0.31,0.19,0.73
1,873,6017,110930,IND,,NA,NA,NA,NA,NA,NA,NA
1,873,4040,137527,ACC,68,52.4,0.45,0.2,0.71,0.25,0.12,0.79
1,873,4003,139272,AC,278,48.9,0.08,-0.05,0.21,0.61,0.3,0.64
1,873,4061,110873,FD,175,53,0.07,-0.09,0.24,0.42,0.31,0.71
1,873,4011,142035,AC,,,,,,,,
1,873,4005,139401,AC,95,48.1,0.09,-0.14,0.32,0.34,0.14,0.57
1,873,4027,136636,ACC,120,60.9,0.61,0.41,0.81,0.88,0.6,0.89
1,873,6010,110923,IND,,NA,NA,NA,NA,NA,NA,NA
1,873,6024,131330,IND,,NA,NA,NA,NA,NA,NA,NA
1,873,6019,110932,IND,,NA,NA,NA,NA,NA,NA,NA
1,873,4602,137924,ACC,151,58.3,0.43,0.26,0.6,0.4,0.3,0.79
1,873,4064,137305,ACC,266,51.4,-0.13,-0.26,0,0.33,0.23,0.7
1,873,6001,110912,IND,,NA,NA,NA,NA,NA,NA,NA
1,873,5412,137248,ACC,177,45.3,-0.07,-0.24,0.09,0.33,0.18,0.55
1,873,6009,110921,IND,,NA,NA,NA,NA,NA,NA,NA
1,873,5408,136775,ACC,176,56.5,0.28,0.12,0.44,0.76,0.43,0.82
1,873,5403,136974,ACC,216,51.5,0.04,-0.1,0.18,0.18,0.15,0.65
1,873,4051,138053,ACC,168,50.3,-0.23,-0.4,-0.07,0.23,0.13,0.6
1,873,5415,136610,ACC,250,54,0.26,0.13,0.39,0.36,0.29,0.7
1,873,6011,110924,IND,,NA,NA,NA,NA,NA,NA,NA
1,873,4007,136580,ACC,238,58,0.45,0.31,0.59,0.66,0.55,0.78
1,873,4000,137867,AC,240,37.2,-0.57,-0.71,-0.42,0.16,0.06,0.43
1,873,4010,141946,FD,,,,,,,,
1,873,4008,140265,FUTC,56,43.9,-0.88,-1.18,-0.59,0.05,0.02,0.61
1,873,6013,110926,IND,,NA,NA,NA,NA,NA,NA,NA
1,873,4055,137547,ACC,150,50.1,0.17,0,0.35,0.19,0.09,0.59
2,873,6028,136236,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,873,6052,141879,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,873,6033,134179,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,873,7026,134972,CYS,15,0.5,-1.68,-2.28,-1.08,0,0,0
2,873,7092,137594,ACCS,19,3.6,-3.37,-3.87,-2.86,0,0,0
2,873,6018,110931,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,873,7025,134937,CYS,10,1.2,-1.43,-2.09,-0.77,0,0,0
2,873,6048,136047,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,873,7001,134193,CYS,2,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,873,7007,110940,CYS,9,NE,NE,NE,NE,NE,NE,NE
2,873,6040,131701,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,873,7021,110949,CYS,15,1.3,SUPP,SUPP,SUPP,0,0,0
2,873,6032,133651,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,873,6041,133570,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,873,7023,110951,CYS,10,NE,NE,NE,NE,NE,NE,NE
2,873,7018,110946,CYS,12,NE,NE,NE,NE,NE,NE,NE
2,873,7006,142932,ACS,,,,,,,,
2,873,7000,137494,CYS,22,3.9,-2.75,-3.22,-2.29,0,0,0
4,873,,,,5712,51.4,0.12,0.09,0.14,0.412,0.27,0.673
1,874,5417,136266,ACC,258,54.1,0.14,0.01,0.27,0.45,0.33,0.82
1,874,4003,139082,F,,,,,,,,
1,874,4004,142902,FUTC,,,,,,,,
1,874,4082,141300,ACC,144,50.5,0.04,-0.13,0.22,0.3,0.21,0.6
1,874,6003,136023,IND,,NA,NA,NA,NA,NA,NA,NA
1,874,5405,110899,FD,294,49.3,0.34,0.21,0.47,0.38,0.24,0.54
1,874,4081,110882,CY,189,47.4,-0.02,-0.18,0.15,0.17,0.11,0.53
1,874,5404,136398,ACC,149,65.7,0.55,0.37,0.72,0.72,0.59,0.91
1,874,4000,137082,AC,166,47.2,0.21,0.03,0.38,0.51,0.17,0.53
1,874,6906,135980,AC,141,43.5,-0.15,-0.33,0.03,0.27,0.21,0.44
1,874,6000,110910,IND,,NA,NA,NA,NA,NA,NA,NA
1,874,5413,110907,VA,120,45.5,0.46,0.26,0.66,0.15,0.08,0.46
1,874,4002,137880,AC,236,47.7,-0.05,-0.2,0.09,0.62,0.26,0.6
1,874,6905,135263,AC,322,45,-0.26,-0.38,-0.15,0.41,0.2,0.52
1,874,4001,137084,AC,241,32.2,-0.9,-1.07,-0.74,0.15,0.03,0.21
2,874,6004,139018,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,874,7020,110948,CYS,15,NE,NE,NE,NE,NE,NE,NE
2,874,7013,110943,CYS,24,11.9,-0.99,-1.44,-0.53,0,0,0
2,874,7025,135386,CYS,9,4.4,-2.89,-3.63,-2.16,0,0,0
2,874,6035,134893,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,874,7024,134272,CYS,7,NE,NE,NE,NE,NE,NE,NE
4,874,,,,2315,46.5,-0.02,-0.07,0.02,0.373,0.214,0.543
1,876,4104,111401,CY,119,45.1,-0.62,-0.81,-0.43,0.63,0.24,0.44
1,876,4103,136779,ACC,206,50.8,-0.15,-0.29,0,0.51,0.35,0.6
1,876,6905,136185,AC,141,47.8,-0.21,-0.38,-0.03,0.4,0.18,0.63
1,876,4001,140864,AC,114,56.6,0.61,0.42,0.81,0.57,0.32,0.68
1,876,4721,135731,VA,177,44.6,-0.52,-0.68,-0.36,0.65,0.25,0.52
1,876,4625,111457,VA,265,49.7,-0.13,-0.26,0,0.46,0.32,0.56
1,876,4000,138198,F,21,39.8,-1.09,-1.57,-0.61,0.43,0.19,0.33
1,876,4207,139368,ACC,304,54.3,0,-0.12,0.12,0.8,0.47,0.76
2,876,7202,111515,CYS,11,2.3,-2.2,-2.86,-1.54,0,0,0
2,876,7003,140578,ACCS,14,NE,NE,NE,NE,NE,NE,NE
2,876,7200,111514,CYS,2,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,876,6012,135512,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,876,6014,138597,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,876,6013,135749,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
4,876,,,,1373,49.1,-0.18,-0.24,-0.13,0.575,0.32,0.598
1,877,4002,139196,AC,156,44.5,-0.05,-0.22,0.12,0.04,0.01,0.37
1,877,4226,139840,ACC,199,50.9,-0.15,-0.3,0,0.33,0.25,0.69
1,877,4229,141598,ACC,308,55.9,0.08,-0.04,0.2,0.35,0.3,0.74
1,877,4624,111456,VA,154,47.2,-0.06,-0.23,0.11,0.46,0.22,0.58
1,877,4200,111430,CY,208,56.4,0.04,-0.11,0.19,0.63,0.46,0.78
1,877,4003,140620,FSS,96,42.3,-0.53,-0.74,-0.31,0,0,0.44
1,877,4206,139152,ACC,293,51.8,-0.14,-0.26,-0.01,0.58,0.32,0.73
1,877,4000,138562,F,,,,,,,,
1,877,4502,138732,ACC,298,56.6,0.08,-0.04,0.21,0.45,0.38,0.77
1,877,4201,139506,ACC,181,44.8,-0.34,-0.5,-0.19,0.31,0.08,0.56
1,877,4622,111454,VA,173,49.8,-0.35,-0.51,-0.19,0.27,0.16,0.51
1,877,4230,133672,VA,147,44.5,-0.47,-0.64,-0.29,0.24,0.12,0.59
1,877,4001,139072,AC,112,43.3,-0.28,-0.48,-0.07,0.53,0.15,0.52
1,877,4004,142899,FUTC,,,,,,,,
2,877,6001,134186,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,877,7100,111498,NMSS,,NA,NA,NA,NA,NA,NA,NA
2,877,7002,111496,CYS,4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,877,7001,111495,CYS,17,2.1,-1.56,-2.07,-1.06,0,0,0
2,877,7103,111501,CYS,14,12.3,-2.56,-3.14,-1.98,0,0,0
4,877,,,,2366,49.8,-0.16,-0.21,-0.12,0.374,0.235,0.632
1,878,4018,142124,FSS,1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,878,4000,113497,CY,134,47.4,-0.34,-0.52,-0.16,0.25,0.1,0.63
1,878,4019,142540,AC,,,,,,,,
1,878,4061,113516,FD,248,44.5,-0.43,-0.56,-0.3,0.43,0.19,0.5
1,878,6011,113575,IND,,NA,NA,NA,NA,NA,NA,NA
1,878,6001,113562,IND,,NA,NA,NA,NA,NA,NA,NA
1,878,4053,138041,ACC,136,53.8,0.02,-0.16,0.2,0.24,0.16,0.75
1,878,4054,137024,ACC,112,55.9,0.4,0.2,0.6,0.45,0.38,0.83
1,878,4009,136638,ACC,162,50.7,-0.14,-0.3,0.03,0.25,0.18,0.66
1,878,5400,136366,ACC,114,73.4,0.38,0.17,0.59,0.86,0.85,0.99
1,878,4112,137176,ACC,147,46.6,-0.11,-0.29,0.06,0.29,0.12,0.48
1,878,4013,141514,AC,,,,,,,,
1,878,4010,113502,FD,86,52,0.37,0.13,0.6,0.66,0.36,0.74
1,878,6905,136200,AC,58,45.4,-0.07,-0.36,0.22,0.07,0.02,0.53
1,878,4101,113518,FD,158,46.7,-0.3,-0.47,-0.14,0.35,0.2,0.63
1,878,6033,113607,IND,,NA,NA,NA,NA,NA,NA,NA
1,878,6051,113632,IND,,NA,NA,NA,NA,NA,NA,NA
1,878,4012,136612,ACC,423,46.4,-0.12,-0.22,-0.02,0.18,0.12,0.67
1,878,4055,137228,ACC,170,50.2,0.13,-0.03,0.29,0.47,0.3,0.66
1,878,4056,113511,FD,116,49.7,-0.22,-0.42,-0.03,0.23,0.2,0.6
1,878,4004,136912,ACC,136,48.4,-0.32,-0.5,-0.13,0.71,0.23,0.5
1,878,4001,139553,AC,165,46,-0.31,-0.47,-0.14,0.22,0.1,0.53
1,878,4006,139682,AC,143,49.6,0.26,0.07,0.44,0.34,0.22,0.55
1,878,4184,136336,ACC,353,56.2,0.35,0.23,0.46,0.47,0.26,0.73
1,878,4109,113520,FD,227,49.4,0.14,-0.01,0.28,0.28,0.16,0.63
1,878,4005,136673,ACC,182,56,0.15,-0.01,0.31,0.41,0.29,0.72
1,878,4110,136367,ACC,202,59.3,0.6,0.44,0.75,0.71,0.5,0.79
1,878,6030,113604,IND,,NA,NA,NA,NA,NA,NA,NA
1,878,6045,113623,IND,,NA,NA,NA,NA,NA,NA,NA
1,878,6034,113608,IND,,NA,NA,NA,NA,NA,NA,NA
1,878,6009,113573,IND,,NA,NA,NA,NA,NA,NA,NA
1,878,5404,137124,ACC,177,51.6,-0.07,-0.22,0.09,0.82,0.18,0.76
1,878,4183,113540,FD,216,50.5,0.07,-0.07,0.22,0.5,0.29,0.67
1,878,4059,113514,FD,269,50,-0.18,-0.3,-0.05,0.36,0.19,0.54
1,878,4060,136867,ACC,225,47.6,-0.31,-0.45,-0.17,0.54,0.24,0.61
1,878,4003,136646,ACC,237,50.1,-0.09,-0.23,0.05,0.61,0.27,0.68
1,878,4007,139816,F,,,,,,,,
1,878,4016,113507,FD,136,53.3,0.27,0.08,0.45,0.68,0.43,0.77
1,878,6018,113583,IND,,NA,NA,NA,NA,NA,NA,NA
1,878,4501,113550,VC,185,45.9,-0.2,-0.36,-0.05,0.23,0.06,0.47
1,878,4607,113553,VA,249,56.7,0.38,0.25,0.52,0.65,0.4,0.79
1,878,6004,113567,IND,,NA,NA,NA,NA,NA,NA,NA
1,878,6042,113619,IND,,NA,NA,NA,NA,NA,NA,NA
1,878,6031,113605,IND,,NA,NA,NA,NA,NA,NA,NA
1,878,4011,113503,CY,143,52.1,0.03,-0.15,0.21,0.49,0.28,0.69
1,878,4108,136569,ACC,257,53.1,0.07,-0.06,0.2,0.75,0.38,0.64
1,878,6029,113603,IND,,NA,NA,NA,NA,NA,NA,NA
1,878,4017,141749,FUTC,,,,,,,,
1,878,4057,113512,FD,105,51.4,0.05,-0.16,0.25,0.45,0.27,0.71
1,878,4002,139661,F,,,,,,,,
1,878,6014,113579,IND,,NA,NA,NA,NA,NA,NA,NA
1,878,4182,113539,FD,188,49.3,-0.15,-0.3,0.01,0.27,0.15,0.66
1,878,5402,136494,ACC,204,50.1,-0.25,-0.4,-0.1,0.74,0.29,0.57
1,878,4120,136495,ACC,176,50.5,0.19,0.03,0.34,0.4,0.22,0.66
1,878,4192,113548,FD,232,45.8,-0.16,-0.3,-0.02,0.18,0.08,0.53
1,878,6010,113574,IND,,NA,NA,NA,NA,NA,NA,NA
1,878,5405,136287,ACC,186,61.7,0.92,0.76,1.08,0.16,0.15,0.85
1,878,6032,113606,IND,,NA,NA,NA,NA,NA,NA,NA
1,878,4014,113505,FD,224,47.8,-0.2,-0.34,-0.06,0.33,0.14,0.59
2,878,6061,135773,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,878,7008,113636,FDS,5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,878,7044,113643,FDS,3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,878,6202,133392,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,878,6213,135803,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,878,6039,113616,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,878,7082,113653,NMSS,,NA,NA,NA,NA,NA,NA,NA
2,878,7002,113633,FDS,7,NE,NE,NE,NE,NE,NE,NE
2,878,7083,113654,NMSS,,NA,NA,NA,NA,NA,NA,NA
2,878,7020,113637,FDS,17,NE,NE,NE,NE,NE,NE,NE
2,878,7088,131552,FDS,13,9.2,-2.94,-3.54,-2.33,0,0,0
2,878,7006,113635,FDS,6,NE,NE,NE,NE,NE,NE,NE
2,878,7043,113642,FDS,2,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,878,6060,131715,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,878,7021,113638,FDS,12,NE,NE,NE,NE,NE,NE,NE
2,878,7087,113656,FDS,12,17,-2.12,-2.72,-1.51,0,0,0
2,878,6036,113611,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,878,7005,113634,FDS,21,4.4,-1.68,-2.16,-1.2,0,0,0
2,878,7081,113652,NMSS,,NA,NA,NA,NA,NA,NA,NA
4,878,,,,6971,50.4,-0.01,-0.04,0.01,0.427,0.232,0.646
1,879,6905,136142,AC,125,38.6,-0.64,-0.82,-0.45,0.23,0.08,0.32
1,879,4181,136558,ACC,151,46.4,-0.12,-0.29,0.06,0.12,0.08,0.54
1,879,5406,136496,ACC,171,64.7,0,-0.16,0.16,0.56,0.41,0.9
1,879,4152,136588,ACC,118,69.3,0.2,0,0.4,0.88,0.83,1
1,879,4185,140104,ACC,159,45.8,-0.17,-0.34,0,0.27,0.09,0.52
1,879,6010,135849,IND,,NA,NA,NA,NA,NA,NA,NA
1,879,4179,136557,ACC,205,52.4,0.04,-0.11,0.18,0.64,0.29,0.69
1,879,4187,136668,ACC,174,47.1,0.05,-0.11,0.21,0.51,0.16,0.48
1,879,6906,136166,AC,118,40.6,-0.48,-0.68,-0.28,0.35,0.03,0.32
1,879,4605,140737,ACC,129,49.1,0.02,-0.17,0.2,0.41,0.18,0.62
1,879,6004,113609,IND,,NA,NA,NA,NA,NA,NA,NA
1,879,4155,113532,CY,121,62.5,-0.05,-0.24,0.14,0.59,0.5,0.98
1,879,4001,139923,F,,,,,,,,
1,879,4003,142116,FSS,,,,,,,,
1,879,4180,136568,ACC,248,50.6,0.13,0,0.27,0.65,0.31,0.66
1,879,4178,136556,ACC,137,50.3,0.22,0.04,0.4,0.27,0.18,0.64
1,879,4002,140693,AC,113,46.3,-0.3,-0.51,-0.1,0.43,0.2,0.5
1,879,4172,113533,FD,125,43.9,-0.18,-0.37,0,0.16,0.06,0.42
1,879,4190,136626,ACC,222,45.6,-0.12,-0.27,0.02,0.29,0.11,0.5
1,879,4186,137206,ACC,199,44.7,-0.07,-0.22,0.08,0.22,0.08,0.48
1,879,4000,139432,FUTC,59,37.2,-0.68,-0.96,-0.4,0,0,0.27
2,879,7066,113648,CYS,19,7,-1.24,-1.73,-0.75,0,0,0.05
2,879,7063,113645,CYS,7,NE,NE,NE,NE,NE,NE,NE
2,879,7068,113650,CYS,13,2,-1.95,-2.53,-1.37,0,0,0
2,879,7069,113651,CYS,6,NE,NE,NE,NE,NE,NE,NE
2,879,7067,113649,CYS,18,2.8,-3.63,-4.15,-3.11,0,0,0
2,879,7062,113644,FDS,5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
4,879,,,,2640,48.3,-0.13,-0.17,-0.09,0.398,0.209,0.576
1,880,4118,137755,ACC,162,49.2,-0.01,-0.18,0.16,0.15,0.06,0.62
1,880,4116,136388,ACC,124,67.3,0.15,-0.04,0.34,0.97,0.81,1
1,880,4002,139666,FSS,58,35.4,-0.99,-1.26,-0.71,0.02,0,0.33
1,880,6006,136738,IND,,NA,NA,NA,NA,NA,NA,NA
1,880,4001,138863,ACC,207,47.2,0.03,-0.12,0.17,0.14,0.1,0.47
1,880,4601,113551,VA,191,46.7,-0.08,-0.24,0.07,0.19,0.09,0.58
1,880,8003,130648,FESI,,NA,NA,NA,NA,NA,NA,NA
1,880,4117,113526,FD,196,47.8,-0.04,-0.19,0.11,0.12,0.06,0.55
1,880,4000,138370,AC,146,51.1,0.59,0.41,0.77,0.09,0.01,0.64
1,880,5401,136321,ACC,152,71.3,0.33,0.16,0.51,0.78,0.75,0.99
1,880,4114,136506,ACC,126,71.1,0.45,0.26,0.64,0.92,0.9,0.99
1,880,6004,113612,IND,,NA,NA,NA,NA,NA,NA,NA
2,880,7041,139540,ACCS,37,5.4,-1.6,-1.95,-1.25,0,0,0
2,880,7042,113641,CYS,8,1.3,-1.39,-2.13,-0.65,0,0,0
2,880,7046,134126,CYS,30,9.2,-2.84,-3.22,-2.45,0,0,0.07
4,880,,,,1513,50.3,-0.09,-0.15,-0.04,0.32,0.258,0.623
1,881,4010,139402,AC,202,47.2,-0.31,-0.46,-0.16,0.58,0.22,0.56
1,881,5442,137727,ACC,208,56.5,0.2,0.05,0.35,0.73,0.52,0.73
1,881,5418,136579,ACC,240,55.4,0.34,0.2,0.47,0.45,0.38,0.77
1,881,6909,135897,AC,224,40.6,-0.43,-0.58,-0.28,0.09,0.02,0.48
1,881,5406,115322,FD,236,50.3,0.02,-0.11,0.16,0.42,0.25,0.58
1,881,4005,138239,F,,,,,,,,
1,881,5468,136861,ACC,275,50.9,-0.09,-0.22,0.03,0.5,0.29,0.67
1,881,5416,137874,ACC,242,52.6,0.03,-0.1,0.17,0.47,0.29,0.71
1,881,6000,115386,IND,,NA,NA,NA,NA,NA,NA,NA
1,881,5459,140982,ACC,239,50.3,-0.19,-0.33,-0.05,0.63,0.3,0.66
1,881,6035,115429,IND,,NA,NA,NA,NA,NA,NA,NA
1,881,5461,138834,ACC,166,58.3,0.12,-0.05,0.28,0.62,0.4,0.89
1,881,5407,139181,ACC,201,46.8,-0.12,-0.27,0.03,0.07,0.03,0.53
1,881,4333,137694,ACC,217,52.4,0.46,0.32,0.61,0.29,0.19,0.83
1,881,5419,141498,ACC,202,43.6,-0.4,-0.55,-0.25,0.27,0.05,0.47
1,881,5429,137260,ACC,195,54.7,0.36,0.21,0.51,0.25,0.13,0.75
1,881,5410,136412,ACC,120,76.4,0.52,0.3,0.73,1,1,1
1,881,6006,115392,IND,,NA,NA,NA,NA,NA,NA,NA
1,881,6041,115436,IND,,NA,NA,NA,NA,NA,NA,NA
1,881,6910,135957,AC,249,42.6,0,-0.13,0.14,0.07,0.04,0.41
1,881,5444,138084,ACC,231,52.5,0.71,0.57,0.85,0.17,0.14,0.61
1,881,6911,136195,AC,135,44.2,-0.22,-0.41,-0.03,0.29,0.13,0.48
1,881,5454,137515,ACC,112,75.7,0.57,0.35,0.79,0.92,0.92,1
1,881,6015,115409,IND,,NA,NA,NA,NA,NA,NA,NA
1,881,5443,137814,ACC,101,73.4,0.4,0.16,0.64,0.85,0.82,0.99
1,881,5460,137429,ACC,237,50.6,0.16,0.02,0.3,0.2,0.11,0.73
1,881,5420,140308,ACC,148,48.8,-0.11,-0.28,0.06,0.26,0.14,0.57
1,881,5426,136625,ACC,166,57.5,0.27,0.1,0.43,0.52,0.48,0.81
1,881,4680,115237,VA,142,50,0.44,0.26,0.62,0.49,0.35,0.67
1,881,5424,115340,FD,114,40.5,-0.59,-0.79,-0.39,0.1,0.03,0.35
1,881,4001,136555,ACC,175,54.8,0.44,0.28,0.6,0.39,0.23,0.71
1,881,4530,115236,VC,145,42.9,-0.52,-0.7,-0.34,0.22,0.14,0.46
1,881,6009,115395,IND,,NA,NA,NA,NA,NA,NA,NA
1,881,5422,141841,ACC,270,53.3,0.09,-0.04,0.22,0.24,0.19,0.71
1,881,4015,141328,AC,60,47.4,0.46,0.19,0.73,0.12,0.03,0.67
1,881,6012,115398,IND,,NA,NA,NA,NA,NA,NA,NA
1,881,5441,137926,ACC,261,52.4,0.17,0.04,0.3,0.19,0.14,0.67
1,881,6010,115396,IND,,NA,NA,NA,NA,NA,NA,NA
1,881,4390,136904,ACC,221,52.1,0.1,-0.04,0.24,0.29,0.19,0.7
1,881,6906,135652,AC,264,52,0.07,-0.06,0.2,0.36,0.23,0.7
1,881,6042,115437,IND,,NA,NA,NA,NA,NA,NA,NA
1,881,5453,137946,ACC,192,44.5,-0.53,-0.69,-0.38,0.23,0.09,0.49
1,881,4026,139153,ACC,178,53.1,0.31,0.15,0.46,0.33,0.24,0.69
1,881,5457,137975,ACC,213,49.9,-0.31,-0.45,-0.16,0.57,0.38,0.67
1,881,4400,136729,ACC,201,48.2,-0.57,-0.72,-0.42,0.64,0.18,0.42
1,881,5455,137072,ACC,101,45.7,-0.18,-0.39,0.03,0.34,0.1,0.57
1,881,4007,138865,AC,147,44.4,0.28,0.1,0.45,0.18,0.14,0.32
1,881,5436,138734,ACC,129,50.5,-0.34,-0.53,-0.15,0.76,0.35,0.66
1,881,5421,136868,ACC,268,45.7,-0.29,-0.42,-0.16,0.03,0.01,0.6
1,881,5411,136642,ACC,112,74.7,0.53,0.31,0.76,0.99,0.98,1
1,881,5415,136342,ACC,110,47.6,0.22,0.02,0.42,0.63,0.27,0.54
1,881,5403,136577,ACC,312,54,0.14,0.03,0.26,0.6,0.34,0.7
1,881,6907,135653,AC,174,48.7,0.04,-0.12,0.2,0.03,0.02,0.67
1,881,5470,137945,ACC,169,49.8,-0.2,-0.36,-0.04,0.21,0.11,0.67
1,881,4009,139271,AC,84,45.4,-0.09,-0.33,0.15,0.19,0.08,0.51
1,881,4471,137048,ACC,245,55,0.21,0.08,0.35,0.68,0.43,0.78
1,881,4480,136863,ACC,241,55.7,0.39,0.26,0.53,0.54,0.4,0.71
1,881,4017,143422,FSS,,,,,,,,
1,881,4012,139781,FSS,23,19.6,-1.7,-2.14,-1.26,0,0,0.17
1,881,6001,115387,IND,,NA,NA,NA,NA,NA,NA,NA
1,881,6905,135651,AC,74,45.9,0.24,0,0.49,0.2,0.15,0.54
1,881,4420,137013,ACC,237,50.1,-0.13,-0.26,0.01,0.27,0.19,0.58
1,881,4016,141947,F,,,,,,,,
1,881,4004,137152,AC,116,53.2,0.41,0.22,0.61,0.54,0.28,0.69
1,881,4323,137445,ACC,195,48.4,-0.21,-0.37,-0.06,0.54,0.13,0.63
1,881,5404,137619,ACC,276,51.7,0.09,-0.04,0.22,0.3,0.17,0.71
1,881,5402,137790,ACC,280,51.5,0.09,-0.04,0.21,0.41,0.26,0.63
1,881,4008,139248,AC,119,47.1,-0.06,-0.26,0.13,0.31,0.15,0.61
1,881,4499,115235,CY,229,49.8,0.04,-0.11,0.18,0.48,0.21,0.65
1,881,5408,136776,ACC,286,59.7,0.33,0.2,0.46,0.62,0.5,0.84
1,881,5466,115382,VA,165,53,0.09,-0.08,0.26,0.59,0.41,0.73
1,881,5448,137944,ACC,188,49,0.01,-0.15,0.17,0.32,0.19,0.47
1,881,4701,115238,VA,189,53.3,-0.05,-0.21,0.1,0.4,0.3,0.7
1,881,6013,115399,IND,,NA,NA,NA,NA,NA,NA,NA
1,881,5458,137058,ACC,137,50.1,0.06,-0.13,0.24,0.55,0.36,0.61
1,881,5433,136875,ACC,279,54.9,-0.13,-0.25,0,0.23,0.18,0.82
1,881,6008,115394,IND,,NA,NA,NA,NA,NA,NA,NA
1,881,6023,115417,IND,,NA,NA,NA,NA,NA,NA,NA
1,881,5463,137240,ACC,214,54.7,0.18,0.04,0.32,0.38,0.33,0.72
1,881,5467,137877,ACC,194,52.8,0.3,0.15,0.45,0.24,0.16,0.66
1,881,4013,140570,FUTC,91,38.1,-1.19,-1.41,-0.97,0.47,0.02,0.3
1,881,5462,137927,ACC,233,53.7,0.25,0.11,0.39,0.28,0.14,0.69
1,881,4343,137552,ACC,191,46.5,0,-0.15,0.15,0.35,0.18,0.54
1,881,4011,139534,ACC,240,49.4,-0.07,-0.2,0.07,0.64,0.3,0.66
1,881,4470,139179,ACC,193,46.9,-0.33,-0.49,-0.18,0.5,0.2,0.57
1,881,4006,138255,FSS,56,10.6,-2.31,-2.59,-2.02,0,0,0.07
1,881,5432,137188,ACC,302,48.3,0.05,-0.07,0.17,0.14,0.09,0.54
1,881,4020,137937,ACC,121,45.8,0.06,-0.13,0.25,0.16,0.1,0.6
1,881,5413,137241,ACC,168,54.4,0.44,0.28,0.6,0.3,0.18,0.77
1,881,6036,115431,IND,,NA,NA,NA,NA,NA,NA,NA
1,881,5405,136758,ACC,181,49.9,0.01,-0.15,0.17,0.45,0.27,0.69
1,881,5427,136605,ACC,292,50,-0.09,-0.21,0.03,0.21,0.13,0.64
1,881,4014,141214,AC,259,48.3,0.14,0.01,0.27,0.54,0.16,0.58
2,881,6059,135772,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,881,7045,141765,ACCS,10,NE,NE,NE,NE,NE,NE,NE
2,881,7036,115457,FDS,25,2.4,-1.45,-1.87,-1.04,0,0,0
2,881,7071,138122,ACCS,14,NE,NE,NE,NE,NE,NE,NE
2,881,6032,115426,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,881,7048,115464,CYS,20,NE,NE,NE,NE,NE,NE,NE
2,881,5951,115462,FDS,17,NE,NE,NE,NE,NE,NE,NE
2,881,6056,135150,INDSPEC,,NA,NA,NA,NA,NA,NA,NA
2,881,7054,115469,CYS,13,NE,NE,NE,NE,NE,NE,NE
2,881,7070,131838,CYS,6,NE,SUPP,SUPP,SUPP,NE,NE,NE
