LA,URN,NTEA,NTEAAS,NNONTEA,NFTETEA,NFTETEAAS,RATPUPTEA,SALARY
926,121168,37,25,13,32.9,14.2,16.9,36900
926,121169,36,12,14,29.8,8,20.3,30800
926,121170,28,10,18,24.7,9.5,13.9,37100
926,121171,123,20,48,104.8,15.4,15.6,36500
926,121172,126,41,64,115.7,34.2,14.9,44300
926,121173,85,37,49,68,28.2,15.2,38900
926,121176,71,38,33,66.2,31.4,15.2,38300
926,121178,108,28,40,106.8,6.7,16.2,31000
926,121179,50,21,18,44.3,13,16.6,35400
926,121180,122,36,41,109,25.6,16,34200
926,121181,83,34,34,71.6,25,16.8,36700
926,121182,83,23,29,79.6,20,16.1,36400
926,121183,50,29,24,41.8,23.1,15.5,NA
926,121184,77,15,23,69.5,9.9,17.5,39100
926,121185,82,34,34,74.9,26.3,16,40400
926,121187,98,25,34,94.4,4,15.2,39300
926,121188,30,16,13,29.2,1.9,14.2,38600
926,121189,104,34,42,92.7,19,16,35900
926,121190,5,6,1,3.9,4.1,24.1,41800
926,121191,6,6,4,6,3.9,25.7,37500
926,121192,8,8,4,7.1,3.3,24.9,33600
926,121193,5,8,3,4.1,3.2,18.5,37000
926,121194,21,26,4,20.6,14.9,20,35900
926,121195,11,14,1,8.8,5.8,19.8,34400
926,121196,26,26,4,24.7,15.7,24.2,35500
926,121197,8,11,4,7.4,4,24.3,38000
926,121199,8,7,3,5.6,2.9,21.8,40500
926,121200,5,6,4,4.6,2.6,16.8,33900
926,121201,6,13,3,5.2,5.9,20.5,37100
926,121202,9,15,1,5.4,6,20.2,SUPP
926,121203,9,13,4,7.4,6.3,18.4,34800
926,121204,7,17,1,5.2,4.1,19.6,43200
926,121205,8,15,3,6.4,2.2,26.7,32400
926,121206,11,27,3,11,9.6,24.5,36200
926,121207,8,12,2,7.1,4.5,16,29300
926,120857,10,10,1,5.5,4.1,20.8,43400
926,121208,159,41,81,111.8,32.2,11.4,41200
926,121209,35,19,15,34.6,11.2,15,38900
926,121210,116,38,37,105.1,20,16.8,42300
926,121212,43,13,23,40.9,9,22.9,38200
926,121213,55,23,21,48.7,14.6,15.4,34700
926,121214,58,17,15,51.8,10.7,16.1,40800
926,121215,69,18,12,67.8,0.9,17.9,37100
926,121216,41,28,21,38.3,17,16.4,37600
926,121217,83,33,28,75.2,24.2,15.4,34200
926,121218,59,19,29,56.6,16.5,17.8,35300
926,121219,74,40,28,67.9,31.3,14.5,36000
926,121220,49,21,21,47.1,18,16.3,34000
926,135650,49,23,27,44.7,14.3,12.3,40000
926,135904,61,39,29,57.8,23.1,13.3,41300
926,136186,78,23,25,72.8,18.3,11.5,35400
926,136187,56,23,19,55,22.2,18,35900
926,136202,NA,NA,NA,0,0,0,NA
926,136204,101,68,34,93.9,30.9,16.9,40300
926,121254,17,25,12,15,20.8,8.4,44900
926,121256,5,44,9,5,36,21.6,36800
926,121257,15,37,4,14.8,25.5,5.7,40300
926,121258,15,64,7,14.2,49.1,6.2,40800
926,121260,17,24,5,12.6,17.9,4.1,41400
926,121261,19,43,13,16.6,31.1,5.5,41400
926,121262,20,37,16,18.9,25.4,7.8,42300
926,121263,10,9,26,10,7.3,3.9,48200
926,121264,11,39,5,10.6,25.7,7.9,41100
926,121265,17,42,6,16,0,7.5,NA
926,135119,25,47,6,20.9,36.9,7.1,40200
928,121793,11,6,2,8.8,2.4,14.1,32800
928,122096,20,19,3,18,10.8,21,34900
928,121794,12,10,2,9.8,6.2,21.9,34900
928,121795,7,4,3,5.9,2.5,23.9,35700
928,121796,6,8,4,5.1,3.5,19.4,38400
928,121797,3,5,2,3,2.3,12,41300
928,121798,4,5,1,3,2.1,16.3,SUPP
928,121799,10,16,6,7.9,3.5,25.3,33300
928,121800,13,18,5,11.6,5.9,30,40300
928,122076,25,30,3,22.1,15.4,19.3,35800
928,121802,7,5,1,4.5,1.6,17,35600
928,121803,4,2,1,3.4,1.3,15.6,35700
928,121804,5,8,1,5,3.2,14,34800
928,122069,24,26,4,18.7,19.8,23.3,44000
928,121805,8,11,4,6.6,3.3,21.5,33200
928,122086,20,15,5,19.5,11.3,18.1,35500
928,121807,15,20,5,14.3,9.2,19.5,33800
928,121808,7,11,4,6.5,5,19.7,32700
928,121809,29,37,6,25.6,21.9,17.6,36400
928,121810,23,30,13,17.6,9.7,21.6,31800
928,121811,4,5,1,3.5,1.9,13.6,SUPP
928,121812,9,11,3,6.9,3.1,22.4,36500
928,121813,17,33,2,17,13.3,21.6,34100
928,121814,8,10,4,6,3.9,18.8,33800
928,121815,32,17,4,12.7,5.3,22.4,37500
928,121816,24,18,3,11.9,6.3,21.9,34200
928,134211,15,25,3,13.6,7.1,22.3,31500
928,121817,11,23,6,10.4,6.4,23.9,38500
928,121818,4,5,6,3.6,1.8,12.5,31400
928,121819,5,6,2,3.2,1.6,13.3,SUPP
928,121820,6,7,3,4.7,2.4,18,42000
928,121821,9,8,3,7.2,3.3,16.7,34000
928,121822,6,5,1,4.3,2.4,16.5,SUPP
928,121823,7,8,3,5.6,3.3,19.6,27900
928,121826,6,3,3,3.9,1.5,11.3,38800
928,121827,7,18,3,5.7,2.9,23,36300
928,121828,15,24,3,14.6,11.3,22.2,32000
928,121831,20,20,14,16.3,4.4,26.1,37700
928,121832,20,18,4,17.5,9.8,21.1,35300
928,121835,15,19,5,13.9,8.9,22.4,36800
928,121838,14,7,2,10.8,0,11.1,39700
928,121839,16,18,5,14.4,7.3,24.9,38500
928,121840,12,19,2,10.4,12,25.4,34100
928,121841,10,12,1,9.1,5.2,19.3,30700
928,121842,10,24,4,8.6,9.2,23.3,31700
928,121843,10,10,2,6.6,3.2,24,36400
928,121844,5,9,1,4.8,3.2,21.5,37200
928,121845,5,4,1,2.8,2.5,16.5,SUPP
928,121846,16,21,4,14.6,8.1,21.9,38300
928,121847,7,4,1,4.6,2.2,16.2,35900
928,121848,6,7,2,5.2,3.2,16.9,28800
928,121849,9,9,2,6,3.4,17.8,36900
928,121850,5,2,1,3.3,1.4,15.8,SUPP
928,121851,8,9,1,5.2,2.3,21.7,34200
928,121852,8,12,1,7.4,4.2,21.7,36000
928,121853,11,12,2,10.4,5,19.4,30300
928,121854,11,10,2,7.4,4.4,22.9,39300
928,121855,16,8,3,15,0,21.4,37700
928,121856,15,15,9,14.1,6.4,23.9,34900
928,121857,8,13,2,7.5,6.5,23.1,36400
928,121858,10,17,10,7.9,8.8,28.7,35700
928,121861,10,19,5,10,9.2,26.3,33200
928,121862,9,9,2,8,4.4,17.7,32700
928,121863,7,8,2,4.9,2.2,18.6,36000
928,121864,7,9,2,6.2,2.3,20.3,36900
928,121865,6,5,1,4.1,2.4,12.8,SUPP
928,121866,10,17,5,9,5.2,21.2,33500
928,121869,12,6,4,8.2,3.3,14.9,25400
928,121870,15,20,8,14.1,11.7,19.5,36800
928,121871,7,23,5,6.9,8.3,25.9,37600
928,121873,19,29,3,16.7,12.5,18.9,35900
928,121874,14,15,3,12.3,6.4,27.5,37000
928,121875,24,30,6,18.8,9.7,22.6,34100
928,121876,9,9,2,6.1,3.3,16.1,32700
928,121877,7,8,5,5.4,1.9,20.7,41800
928,121878,23,30,15,21.1,17.9,28,37200
928,121880,11,20,15,9.7,6.5,21.3,33600
928,121881,10,9,3,7.8,4.8,19.9,34400
928,121882,7,30,4,7,7.2,25,37600
928,121883,6,12,2,4,3.1,20,32000
928,121884,21,21,5,17,8.1,18.6,36100
928,121887,7,9,3,7,0,24.9,36800
928,121888,14,18,6,12.7,9.3,20,34800
928,121889,11,27,16,10.1,6.9,19.6,31900
928,121891,17,20,4,16.1,6.3,20.8,33700
928,121892,16,10,2,13.7,5.3,16.3,31900
928,121893,11,15,2,10,8.6,23,31900
928,121895,8,12,3,7.1,9.2,19.5,35500
928,121896,12,14,2,10.7,7.5,18.6,30400
928,121897,22,23,9,20.8,4.2,22.1,35800
928,121898,12,23,5,11.6,0,14.4,33800
928,121899,15,20,4,13.6,8,23.3,32800
928,121900,15,26,4,13.6,13.4,22.1,36200
928,121901,20,28,5,18,8.1,22.5,35200
928,121902,12,13,4,9.5,5.8,22.3,36400
928,121903,12,18,4,11.4,10.4,25.8,41500
928,121904,13,14,2,11.2,7.1,19.8,34300
928,121905,11,13,5,9.5,3.6,21.1,38500
928,121906,14,15,4,13.3,8.8,18.4,35100
928,121907,15,18,10,12.2,7.7,22.6,37100
928,121908,11,24,4,9.2,5.4,17.2,39200
928,121909,8,8,2,7.4,4.6,23.1,33600
928,121910,12,17,6,10,6.9,24.8,36700
928,121911,17,24,4,16.1,8,25.6,37700
928,121912,11,21,2,9.8,5.8,20.5,38800
928,121913,27,34,15,25.4,27.3,17.8,35100
928,121914,12,20,5,12,8.7,24.5,35400
928,121915,11,15,3,9,6,22.5,32400
928,121916,14,12,6,11.7,4,21.6,32300
928,121917,12,8,5,10.3,5.6,21.4,38100
928,121918,13,18,5,12.1,9,24.1,33500
928,121919,27,18,8,21.9,5.6,21,37200
928,121920,19,20,11,15,8.8,17.5,36600
928,121921,12,9,3,10.4,4.1,21.3,35500
928,121922,14,12,7,11.9,4.4,18.9,32900
928,121923,16,14,4,11.9,5.7,19.5,32900
928,121924,10,22,12,8.4,4,23.6,37900
928,121925,21,22,6,17.1,8.5,23.6,39400
928,121926,18,43,3,16,8.5,25.3,37000
928,121927,17,31,11,16.6,11,20.8,34300
928,121928,10,13,2,9.2,4.2,22.9,32300
928,121929,16,16,6,12.4,4.4,19.4,35400
928,121930,14,17,3,12.3,2.1,24.6,33700
928,121931,25,56,13,17.7,7.7,25.5,40100
928,121932,14,21,34,12.7,12.5,15.8,36600
928,121933,12,11,1,9.3,0,21.3,39100
928,121934,20,22,5,18.2,16.3,21,36500
928,121935,21,14,2,16.8,7.3,16.7,30700
928,121937,22,24,5,19.7,13.9,17.1,33600
928,121938,18,22,5,16.1,13.7,18.4,39700
928,121939,23,30,4,19,15.2,22.9,35500
928,121940,10,9,2,9.6,4.2,20.8,33300
928,121941,15,15,4,13.6,1.3,18.7,32500
928,121942,12,18,4,10.8,9.4,22.6,36400
928,121943,27,48,23,23.2,11.5,19.7,34800
928,121944,29,34,4,27.1,22,18.4,35200
928,121945,20,22,5,16.7,9.3,21.1,34200
928,121946,21,24,5,18.9,9.7,22.7,32400
928,121947,20,46,6,17,6.7,24.2,36200
928,121948,26,19,9,23.2,7.6,22.3,36000
928,121949,12,10,2,8.8,5.8,20.5,39900
928,121950,12,8,5,9.8,4.1,24.5,39000
928,121951,23,25,3,18.2,9.1,22.8,36800
928,121952,14,17,4,11.1,6.4,19.8,40400
928,121953,28,29,10,22.5,13.7,19.3,41800
928,121954,24,19,4,20,9.2,19.1,34200
928,121955,11,24,11,10.6,10.4,22.3,35500
928,130963,14,10,2,12.7,6.6,24.5,33700
928,131123,19,21,9,17.4,11.9,24.3,34200
928,131671,19,34,10,15.5,13.5,27,33900
928,132780,16,20,4,14.6,10.7,18.1,31900
928,132769,12,10,4,11.1,0.9,19,35100
928,133550,26,22,4,19.8,7.5,22.4,33900
928,133552,10,9,4,8.8,4.3,23.2,32900
928,133600,20,21,7,18.5,11.9,18.6,33100
928,133601,21,25,4,19.3,1.7,17.9,30800
928,121956,9,8,3,7.1,2.9,16.8,31900
928,121957,5,5,1,2.7,2.6,12.8,SUPP
928,121958,5,10,3,4.6,2,18.1,39300
928,121959,8,5,2,6.3,3,15.8,33600
928,121960,6,6,1,4.3,1.9,15.5,SUPP
928,121961,12,16,4,9.4,4.5,23,35200
928,121963,12,10,3,9.2,3.5,20.7,35900
928,121964,27,21,5,24.1,11,18.8,35100
928,121965,7,8,2,6.4,3,18.3,33400
928,121966,7,7,2,6,2.2,14.2,31300
928,121967,9,4,2,6.2,2.7,14,33900
928,121968,10,4,4,9.1,0,23.9,38500
928,121969,6,4,2,4.2,1.8,19,42600
928,121970,6,9,1,4.8,1.8,22.3,40700
928,121971,4,6,2,2.5,0.9,19.1,SUPP
928,121972,11,11,2,9.6,5,19.8,35700
928,121973,5,5,3,4.9,0,12.9,32500
928,121974,7,9,2,5.9,1.6,17,37300
928,121975,7,8,2,5.5,4.3,18,29100
928,121976,10,18,5,9.5,5,21.5,37500
928,121977,11,10,1,8.8,4.3,21.9,36000
928,121978,16,14,7,12.8,5.2,18.9,34400
928,121979,6,8,2,4.7,4,18.9,37700
928,121980,7,8,1,6,2.6,21,31400
928,121981,5,3,3,3.7,1.7,17.5,36400
928,121982,7,7,1,5.3,2,18.8,39500
928,121983,5,3,1,3.4,1.5,18.3,SUPP
928,121984,16,12,2,12,3.5,20.8,33100
928,121985,9,10,0,8.2,4.6,21,33400
928,121986,9,7,3,7.7,3.9,17.1,38800
928,121987,5,4,1,3.9,1.7,15.8,36900
928,121988,11,5,2,7.9,1.6,18.6,30000
928,121989,5,11,2,5,1.7,20.4,35700
928,121990,7,9,3,5,2.4,21.7,29900
928,121991,7,3,1,4.9,1.3,13.4,35100
928,121992,5,2,2,3.3,0.9,11.8,SUPP
928,121993,8,5,1,5,0.9,13,SUPP
928,121994,7,9,2,5.2,2,15.9,35400
928,121996,11,6,9,7.4,3.5,25.9,31700
928,121998,10,14,3,9.1,5.5,24.7,34600
928,121999,14,14,3,11.5,1.4,20.3,35500
928,122000,16,10,5,9.8,4.7,18.4,33200
928,122001,8,17,3,6.5,2.8,20.5,36100
928,122002,10,17,4,8.1,5.1,23.4,35200
928,122003,3,3,1,2.5,2.2,18.1,SUPP
928,122004,6,8,1,5.5,2.8,21.8,35500
928,122005,4,6,1,3.4,1.3,17.7,35700
928,122006,14,17,12,12.5,4.8,24.2,35800
928,122007,9,10,1,7,3.5,15.6,35600
928,122009,13,19,5,12,7.4,22.8,35400
928,122010,16,21,5,14.3,6.5,21.7,34600
928,122011,7,9,2,4.9,3.4,21,41300
928,122012,7,5,1,6.5,2,15.6,31800
928,122013,8,17,2,5.9,3.6,24,33400
928,122014,7,8,1,5.2,2.3,17.7,38300
928,122015,9,12,2,8.7,3.8,21.6,34300
928,133732,10,12,4,9,4,21.5,35700
928,122017,10,17,5,9,5.2,23.8,34500
928,122018,7,11,2,5,3.1,18.1,36800
928,122019,7,13,1,6.2,2.8,20.4,38500
928,122020,4,5,2,2.8,1.1,11.8,SUPP
928,122021,7,9,3,5.2,2.3,20.4,36600
928,122022,9,12,2,7.2,3.1,19,37500
928,122023,6,4,1,4.9,1.8,21.3,36100
928,122024,15,17,2,13.7,11.2,18.2,33700
928,122025,8,9,2,5.3,2.9,17.6,41100
928,122026,5,5,4,3.8,2,19.7,SUPP
928,122027,8,10,3,5.4,4.1,18.2,38900
928,122028,5,5,1,4.6,1.8,18,35100
928,122029,7,7,1,5.2,2.5,16.4,41000
928,122030,7,9,5,5.3,3.8,19.4,35200
928,122031,4,2,2,2.3,1.1,9.8,NA
928,122032,6,10,2,5.6,2.7,16.1,35300
928,122033,5,8,1,5,2.2,17.6,34300
928,122034,11,6,3,8.8,2.2,17.1,36200
928,122035,25,34,6,22.2,8,18.4,34500
928,122036,7,10,3,6.4,5.9,26.6,32700
928,122038,21,28,6,17.5,8.9,22.8,33400
928,122039,20,15,13,18.1,5.5,19.2,33400
928,122040,8,6,1,7,3.2,17,32600
928,122044,15,15,6,14.1,2.9,22.1,35000
928,122045,12,8,3,10.6,4.8,21.5,35200
928,122046,10,21,3,9.2,0,22.9,38800
928,122047,11,9,3,8.9,4,23.5,35300
928,122048,9,24,2,7.3,9.1,22.3,32000
928,122049,7,13,2,6,3.1,29.8,36500
928,122050,8,14,2,7.6,4.2,28.6,34500
928,134653,13,25,3,11.1,11.7,22.8,30900
928,134877,9,8,1,6.2,3.4,20.3,31500
928,134900,23,32,4,20.4,21.4,17.9,33400
928,135063,11,10,3,7.8,4.4,26.7,31000
928,133551,13,21,3,12,11.1,24.9,34500
928,135506,13,11,3,11.5,7,17.8,35200
928,122051,86,36,48,76.8,23.1,16.6,35700
928,134177,126,50,64,108.8,16.5,17,40300
928,122052,84,24,53,77,0,15.5,39800
928,122053,54,18,33,51.7,0.8,16.5,41500
928,122055,96,29,54,86.8,2.3,16.2,38500
928,122057,65,13,38,53.5,5,17.9,37400
928,122058,69,24,49,62.6,10.9,16.2,38600
928,122059,94,21,42,87.2,1.5,16.4,43100
928,122060,NA,NA,NA,0,0,0,NA
928,122061,103,24,68,88.1,9.6,16.4,36700
928,122063,31,7,11,29.6,5.4,SUPP,29600
928,122064,94,23,31,81.7,0.4,14.8,43700
928,122065,69,25,26,64.8,10.3,15.9,36900
928,122066,81,29,32,74,16.3,16.2,38700
928,122074,83,51,82,77.4,32.7,18.9,39300
928,122075,91,41,37,81.5,21.3,17.1,39900
928,122077,90,33,43,84.3,12.7,17.9,39700
928,122079,92,43,35,84.5,3.9,17.5,42500
928,122083,121,42,52,108.2,3.7,15.9,37500
928,122087,83,25,44,77.4,9.9,15.1,38200
928,122089,45,19,14,39.9,12.1,16,41400
928,122090,80,25,29,76.5,6.5,14.7,35700
928,122092,79,31,26,64.7,0.5,17.7,43700
928,122094,118,29,77,97.4,3.9,14.8,36100
928,122095,101,45,64,87.4,5.1,16.2,40200
928,122100,66,22,40,58.8,0.9,19.3,42200
928,122102,17,17,11,16.6,6.9,25.4,34600
928,122103,23,19,4,17,10,19.9,34300
928,122104,20,9,5,15.9,5.9,24.1,36700
928,122107,9,8,1,7.3,2.4,23,35900
928,122108,18,21,4,16,8.7,22.1,34600
928,122109,24,20,4,21.7,14.6,21.4,35100
928,122110,52,29,14,38.8,12.7,21.2,36200
928,122111,27,33,6,23.4,16.8,21.4,37500
928,122112,6,4,2,5,2.2,20,34400
928,121825,12,8,2,8.8,2.5,22.4,39900
928,121997,6,11,3,5,3.7,20.1,34600
928,122113,79,19,45,74.6,0,14.5,37700
928,122115,98,44,39,94.4,4.4,14.1,39200
928,122116,24,13,10,21,5.4,20.5,38000
928,136299,96,23,37,89.4,18.8,17.1,41400
928,122118,90,44,39,82.2,19.7,15.6,38500
928,122119,56,20,38,55,0.8,15.8,35400
928,122121,50,21,46,47.8,5.1,15.8,42500
928,122122,86,25,35,81.1,19.4,15.2,36600
928,122123,112,38,72,106.4,0,14.2,37300
928,134814,102,53,38,94.9,31.1,14.9,39000
928,135306,71,41,25,68.6,36.5,16,32000
928,135317,102,4,36,95.9,3.5,14.8,32000
928,135966,86,42,32,81.8,22,14.2,38700
928,135967,87,37,36,84.9,25.1,17.9,34100
928,136201,NA,NA,NA,0,0,0,NA
928,122157,23,34,11,21.6,25.6,5.6,47300
928,122158,13,29,8,11.4,18.3,6.7,48700
928,122160,17,61,8,17,6.9,7.4,39000
928,122161,19,47,9,17,4.4,8,42100
928,122162,13,23,5,10.7,15.2,4.9,47200
928,122163,18,58,5,17.1,32,6.5,45100
928,122164,34,49,9,31.4,36.2,6.5,42900
928,122166,23,111,17,16.2,23.2,5.7,42100
928,122167,9,13,4,7.9,11.9,4.4,45600
928,130957,30,30,4,27.6,23.2,6.3,43200
928,131079,19,38,18,17.9,0,6.6,41200
928,131186,24,30,7,20.7,6.4,4.4,45200
929,122170,5,3,1,3.6,1.8,15.5,42200
929,122171,5,7,1,4.7,2.9,18.6,36200
929,122172,10,14,2,9.2,7.5,25.4,41000
929,122173,6,9,1,6,4.3,17.3,35200
929,122174,7,6,1,7,3.2,18.3,36900
929,122176,14,15,2,11.6,8.7,24.9,35300
929,122177,7,6,3,7,3.7,20.7,35400
929,122178,7,8,1,6.8,3.4,17.3,34700
929,122179,4,3,1,3.5,1.9,12.6,38100
929,122180,5,8,2,4.6,4.5,17.3,34100
929,122181,9,8,1,8,5.1,19.4,32200
929,122183,4,2,0,3.5,0.9,13.1,32000
929,122184,5,3,1,3.6,1.8,22.5,SUPP
929,122185,6,6,0,6,2.4,21.7,34500
929,122186,7,10,2,6.1,4.2,23.2,35600
929,122187,10,13,1,9,6.2,17.6,36300
929,122188,2,1,1,1.2,0.6,7.5,SUPP
929,122189,7,7,2,5.5,3.4,25.1,33700
929,122190,3,2,1,2.3,0.4,10.4,SUPP
929,122191,13,15,2,10.3,8.5,19,41600
929,122193,10,15,2,10,7.1,20.8,36000
929,122194,18,27,5,15.6,15.2,21.9,34200
929,122195,7,9,1,6.6,5.4,22.3,37300
929,122196,6,5,1,4.7,2.7,16,42100
929,122197,7,4,1,6,2,15,42400
929,122198,10,13,2,8.6,7.3,21.2,37200
929,122199,3,1,1,2,0.2,10.4,SUPP
929,122201,12,12,2,10.8,6.7,19.7,32000
929,122202,5,3,2,3.8,1.6,18.7,36100
929,122203,7,9,4,6.6,5,15.1,37900
929,122210,14,14,2,12.5,6.7,25.7,37400
929,122211,2,3,1,1.2,1.2,5.8,NA
929,122214,5,4,1,4.2,2.9,19,34700
929,122215,3,2,2,3,0.9,16.7,38500
929,122216,10,4,2,9.5,2.2,16,34500
929,122217,15,18,2,15,10.3,20.9,34800
929,122218,8,9,1,7.2,3.5,16.4,35800
929,122219,7,5,1,5.5,2.1,10.5,33500
929,122220,15,16,5,13,9.2,24.4,37700
929,122221,6,7,1,5.4,2.7,20.2,42800
929,122222,4,2,1,3,1.1,25,SUPP
929,122223,9,13,3,8,8,24.1,35300
929,122224,7,5,1,6.5,3.1,18.5,40300
929,122225,7,6,2,5.6,2.7,21.4,41500
929,122226,4,3,1,3.4,0.7,12.1,SUPP
929,122227,7,9,1,3.6,2.5,17.6,SUPP
929,122228,4,2,1,4,1.2,17.3,35500
929,122230,7,4,1,5.9,2.2,16.9,37700
929,122232,2,2,1,2,0.9,17,SUPP
929,122233,4,3,1,2,0.5,4.5,SUPP
929,122234,8,6,2,6.4,4,23.2,40200
929,122235,5,5,1,3.8,2.3,18.8,SUPP
929,122236,5,6,3,4.1,3.4,22.3,33900
929,122237,9,7,1,6.8,2.3,19.7,40200
929,122238,7,6,1,5.4,2.8,20.1,41800
929,122239,21,13,3,16.1,8,23.1,38600
929,122240,4,2,1,3.7,1.2,15.6,38000
929,122242,19,17,3,17.2,9.9,26.3,34800
929,122243,13,18,3,11.1,9,20.3,36100
929,122244,5,6,1,3.8,3,16.8,SUPP
929,122245,19,36,3,16.8,21.2,16.3,37200
929,122246,8,9,2,6.6,6.2,24.2,37900
929,122247,7,2,1,7,1,11.9,33400
929,122248,3,5,1,2.6,2.4,20.5,SUPP
929,122249,3,1,1,2.5,0.8,4.4,SUPP
929,122254,18,15,3,18,8.9,21.2,33700
929,122255,23,27,2,21.4,15.7,21,35500
929,122257,22,19,2,19.8,10.5,16.4,35200
929,122258,9,12,2,9,5.5,20.5,37400
929,122261,21,29,5,18.7,12.8,21.1,35500
929,122262,22,17,5,21.8,10.5,21.1,34500
929,122264,5,5,2,4.4,1.9,16.4,SUPP
929,122265,22,19,3,19.1,10,22.9,36800
929,122266,19,12,4,17.7,7.2,22.9,35700
929,122268,22,13,4,20.4,8.1,22.5,36700
929,122269,18,11,2,16.7,6.4,21.3,36500
929,131021,22,21,5,21.2,13.8,21,32100
929,122270,3,1,1,2.4,0.5,8.6,SUPP
929,122271,6,8,2,5.7,3.8,18.9,38400
929,122272,3,4,1,2,1.2,19,SUPP
929,122273,6,4,1,3.6,2,16.5,SUPP
929,122274,7,4,1,4.9,2.5,20.9,SUPP
929,122275,8,6,2,6.7,3.7,17.4,34900
929,122276,2,3,1,1.8,1.2,17.8,SUPP
929,122277,6,6,2,6,3.5,20.8,37200
929,122278,8,7,3,6.4,2.7,19.7,39400
929,122279,3,2,1,2.7,1,17,SUPP
929,122280,10,12,1,9.3,7.1,20.1,39300
929,122281,12,15,1,12,7.6,22.7,37200
929,122282,8,9,2,6.8,4.9,22.5,42700
929,122283,5,4,1,5,1.7,17.3,39300
929,122284,6,2,1,3.4,1,9,NA
929,122285,5,5,1,3,2.2,21,SUPP
929,122287,9,7,1,6.9,4.2,23.6,38200
929,122289,3,4,2,2.8,1.1,15.8,SUPP
929,122290,3,1,1,2.2,0.5,12.3,SUPP
929,122291,6,5,2,4.4,1.7,11.6,SUPP
929,122292,4,2,1,2.5,0.8,9.9,SUPP
929,122293,4,2,1,2.8,1,15.2,SUPP
929,122294,2,0,0,1.8,NA,3.3,SUPP
929,122295,3,1,1,2.4,0.7,12.5,SUPP
929,122297,8,6,1,7.5,3.5,19.3,35700
929,122298,5,5,1,4,2.5,18.8,40900
929,122299,4,3,1,2.7,1,16.4,SUPP
929,122300,4,2,3,2.3,0.9,13.5,NA
929,122301,6,5,1,4.2,1.6,19.3,SUPP
929,122302,3,2,1,2.8,1.1,17.1,SUPP
929,122303,2,1,1,2,0.6,11,SUPP
929,122304,14,11,1,11.4,5.1,21.8,37900
929,122305,7,7,1,6.1,2.9,19.2,35700
929,122306,4,3,1,3.6,1.7,17.4,37500
929,122307,10,13,1,9.4,6.5,19.6,37700
929,122308,8,8,1,6.6,5.7,26.1,36300
929,122309,5,8,1,4.6,4,18.5,37900
929,122310,8,5,1,6.6,3.1,21.5,37200
929,122311,8,8,2,6.6,5.2,18.9,38500
929,122312,8,12,1,7,5.3,19.4,34500
929,122313,5,8,3,5,3.9,20,37500
929,134473,20,20,3,18.4,10.3,19.3,35000
929,135064,3,1,1,2.2,0.6,7.7,NA
929,128090,6,1,1,3.9,0.6,6.1,SUPP
929,131221,3,3,1,2.5,1.5,14.9,SUPP
929,135634,5,6,2,4.5,2.9,20.2,40700
929,122314,27,16,6,24.3,7.7,20.5,35000
929,122315,9,6,3,6.9,3.8,15.4,34000
929,122317,12,7,3,9.6,2.7,16.8,44000
929,122323,26,15,6,25.6,6.8,21.7,33900
929,122324,19,7,3,17.9,4,18.8,38900
929,122325,5,6,2,5,4.7,43,30000
929,122326,18,6,4,15.8,3.4,21.5,40500
929,122327,15,6,4,14.6,3.3,16.3,36700
929,122328,73,25,37,62.6,13,11.7,37000
929,122329,28,10,3,24.8,5.6,22.9,38300
929,122334,20,13,4,17.9,5.3,16.1,32900
929,122335,16,11,3,12.9,6.4,18.1,36300
929,122338,26,12,3,24.6,8.2,19.1,38800
929,122340,25,10,2,23.2,6.3,18.6,36400
929,122341,18,12,4,16.9,5,21.7,37000
929,122344,11,7,1,9.2,3.5,17.8,38600
929,122345,25,12,8,24.6,9.1,20.2,36100
929,122346,32,15,7,28.8,9.5,19,35300
929,122347,28,13,5,23.8,5.8,18.4,38100
929,122348,18,21,6,16.6,8,18.7,37000
929,122349,18,10,4,15.1,4.4,16.6,37600
929,122350,7,4,3,5.8,2.6,19.7,42100
929,122351,58,15,28,53.3,5.9,15.6,39600
929,122352,10,4,3,9,1.7,16.1,38600
929,122353,14,8,3,12.1,3.4,18.6,36000
929,122354,20,9,2,19.4,5.8,18.8,36700
929,122355,86,17,32,78.8,5.7,14,37100
929,122356,101,24,33,90,8.6,14.4,38700
929,122357,119,38,35,117,15.7,17.9,35800
929,122358,85,17,26,71,5.9,15.9,40400
929,122360,61,21,20,60.4,10.2,12.7,39000
929,122361,57,17,21,52.6,6.2,16,39700
929,122362,75,15,28,70,7.7,16.8,37900
929,122363,41,12,19,36.2,5.6,14.8,39500
929,122364,22,18,6,19.4,8.4,22.8,43100
929,132189,86,19,46,82.6,8.4,14.9,36100
929,122365,102,33,29,94.2,14.7,16.3,36200
929,122366,14,9,2,13.4,4.7,17.6,34800
929,122367,63,12,24,60.7,6.8,15.2,39600
929,122368,3,4,1,2.5,1.9,SUPP,SUPP
929,122369,17,12,2,15.3,5.3,22.2,42100
929,122370,22,10,3,21.8,4.9,20.3,35400
929,122371,13,6,3,11.9,2.3,18,36800
929,122372,12,7,1,10.8,4.2,15,38400
929,122373,14,5,2,13.4,2.8,15.5,38900
929,131222,7,4,1,5,2.5,16.6,40100
929,122229,4,4,2,3.1,1.5,12.9,SUPP
929,122374,56,16,22,47.2,5.6,16.4,41200
929,135619,95,38,28,92.5,29.1,14.8,33800
