LA,ESTAB,URN,PERCTOT,PERCUA,PPERSABS15,PPERSABS20
931,2254,123016,5.18,0.54,3.9,1.3
931,2255,123017,3.96,0.05,2.1,0.5
931,2302,123018,4.55,0.47,4.8,1.8
931,2303,123019,7.49,0.38,12.3,4.1
931,2304,123020,5.42,0.21,7.8,4.7
931,2352,123021,6.34,0.28,7.6,2.2
931,2353,123022,4.76,0.00,1.5,0.7
931,2354,123023,4.04,0.02,1.3,0.6
931,2357,123025,5.05,0.03,4.6,0.9
931,2401,123027,6.00,0.21,6.7,2.5
931,2450,123028,4.32,0.25,2.9,0.0
931,2452,123029,4.32,0.07,1.8,1.2
931,2455,123030,3.03,0.00,0.0,0.0
931,2456,123031,4.37,0.02,0.0,0.0
931,2459,123032,4.06,0.00,2.1,0.8
931,2461,123033,5.94,0.01,6.2,3.8
931,2463,123034,5.64,0.16,6.8,2.8
931,2465,123036,3.71,0.47,1.8,0.0
931,2504,123037,4.85,0.20,4.1,0.0
931,2506,123038,3.99,0.07,2.1,0.9
931,2507,123039,4.68,0.44,4.3,0.0
931,2510,123040,4.09,0.08,2.5,0.6
931,2512,123041,4.74,0.41,0.6,0.0
931,2513,123042,5.32,2.15,4.9,3.7
931,2521,123044,7.77,1.67,12.4,6.6
931,2522,123045,6.06,0.51,8.4,1.9
931,2525,123046,7.95,1.28,12.0,4.1
931,2527,123047,4.91,0.18,5.2,3.0
931,2529,123048,6.38,0.98,9.0,1.9
931,2531,123049,8.34,0.98,12.6,5.7
931,2533,123050,4.05,0.29,2.8,0.0
931,2534,123051,4.81,0.03,2.7,0.0
931,2539,123052,5.85,0.27,7.5,2.5
931,2543,123053,8.09,0.18,15.5,7.0
931,2555,123057,3.41,0.01,2.9,0.6
931,2560,123059,4.69,0.48,3.4,0.9
931,2561,123060,5.46,0.14,4.4,2.2
931,2562,123061,5.10,0.56,5.1,0.8
931,2563,123062,3.74,0.06,3.6,0.7
931,2565,123063,4.01,0.05,3.7,2.8
931,2566,123064,3.04,0.03,0.0,0.0
931,2567,123065,4.94,0.31,2.9,1.2
931,2569,123067,6.74,1.14,9.1,2.6
931,2572,123068,4.53,0.30,2.3,0.5
931,2573,123069,4.34,0.24,1.5,1.1
931,2574,123070,3.86,0.03,2.0,1.1
931,2578,123071,4.35,0.29,3.0,0.6
931,2583,123072,3.90,0.20,2.3,0.0
931,2587,123073,4.14,0.15,1.1,0.0
931,2589,123074,6.73,1.34,8.4,3.3
931,2590,123075,5.67,0.43,5.5,3.4
931,2591,123076,4.82,0.06,4.0,0.5
931,2592,123077,5.23,0.56,3.0,1.5
931,2593,123078,5.95,1.57,6.3,2.3
931,2594,123079,6.05,0.41,7.6,2.5
931,2595,123080,5.30,0.81,2.9,0.0
931,2596,123081,3.89,0.48,3.9,2.5
931,2597,123082,4.97,0.35,3.9,1.7
931,2598,123083,6.56,0.92,7.3,4.5
931,2601,123084,4.77,0.10,2.6,1.7
931,2602,123085,3.43,0.32,1.7,0.6
931,2603,123086,5.03,0.22,4.5,1.7
931,2605,123087,4.62,0.49,3.7,1.2
931,2606,123088,6.37,1.41,8.1,4.4
931,2607,123089,4.92,0.20,5.0,2.3
931,2608,130962,3.49,0.05,0.5,0.0
931,2609,131904,4.13,0.03,1.4,0.3
931,2610,132057,4.36,0.32,3.4,0.8
931,2612,132752,6.53,1.20,8.3,2.3
931,2613,133532,5.06,0.48,3.9,1.8
931,3000,123090,3.68,0.00,1.4,0.0
931,3004,123091,4.82,0.10,2.5,0.0
931,3005,123092,4.75,0.02,1.9,1.0
931,3022,123094,6.55,0.93,9.9,4.0
931,3040,123095,4.39,0.19,2.5,0.0
931,3043,123096,4.14,0.00,5.3,0.0
931,3044,123097,3.35,0.01,0.6,0.0
931,3064,123098,5.63,0.25,7.3,3.9
931,3065,123099,4.11,0.08,1.3,0.0
931,3081,123100,3.65,0.04,1.2,0.0
931,3082,123101,3.55,0.08,3.2,2.2
931,3083,123102,5.00,0.22,1.1,1.1
931,3085,123103,5.08,0.16,2.6,0.9
931,3090,123104,4.47,0.06,2.6,0.0
931,3100,123105,4.12,0.07,1.4,0.0
931,3120,123106,3.99,0.00,2.3,0.8
931,3122,123107,5.22,0.04,3.0,1.2
931,3123,123108,4.73,0.03,2.4,1.2
931,3124,123109,4.50,0.12,4.8,1.2
931,3125,123110,5.08,0.00,6.2,6.2
931,3127,123111,5.26,0.18,10.4,5.2
931,3128,123112,5.55,0.08,9.7,2.4
931,3130,123113,7.04,0.61,8.2,2.7
931,3131,123114,6.10,0.07,10.9,4.2
931,3141,123115,6.22,0.00,6.9,0.0
931,3142,123116,3.34,0.32,0.0,0.0
931,3144,123117,5.32,0.17,6.1,2.0
931,3145,123118,3.48,0.00,1.1,0.0
931,3146,123119,4.01,0.00,3.2,0.0
931,3147,123120,5.64,0.17,3.1,1.9
931,3161,123121,5.13,0.00,3.4,1.7
931,3165,123122,4.72,0.29,3.7,1.9
931,3167,123123,4.78,0.00,3.2,0.6
931,3180,123124,2.70,0.00,0.0,0.0
931,3181,123125,4.06,0.17,1.0,0.0
931,3182,123126,4.83,0.02,3.4,1.3
931,3183,123127,3.33,0.00,0.0,0.0
931,3184,123128,4.91,0.16,3.2,1.6
931,3186,123129,3.55,0.52,0.0,0.0
931,3187,123130,4.93,0.01,6.2,3.9
931,3188,123131,4.75,0.00,3.3,0.0
931,3190,123132,4.52,0.75,0.0,0.0
931,3200,123133,3.53,0.14,2.3,1.1
931,3205,123135,6.07,0.30,4.3,0.0
931,3206,123136,4.11,0.27,0.0,0.0
931,3207,123137,4.10,0.00,0.0,0.0
931,3208,123138,3.54,0.05,0.8,0.0
931,3210,123139,6.19,0.49,8.2,3.6
931,3211,123140,4.65,0.11,3.8,3.2
931,3213,123142,6.48,0.73,9.8,0.9
931,3216,123143,4.96,0.19,7.1,1.6
931,3221,123144,5.49,0.10,2.0,0.0
931,3222,123145,2.41,0.04,0.0,0.0
931,3223,123146,3.71,0.05,2.8,0.6
931,3224,123147,5.23,0.25,6.9,4.2
931,3225,123148,4.58,0.02,2.8,1.4
931,3228,123149,5.38,0.02,2.2,0.0
931,3230,123150,3.58,0.00,2.1,0.0
931,3231,123151,3.53,0.34,3.4,0.0
931,3232,123152,3.60,0.13,2.0,0.0
931,3233,123153,3.59,0.07,0.0,0.0
931,3234,123154,3.19,0.04,0.0,0.0
931,3235,123155,3.95,0.09,0.9,0.0
931,3237,123156,4.31,0.00,3.4,1.1
931,3238,123157,4.70,0.00,7.1,3.5
931,3239,123158,4.01,0.09,2.2,2.2
931,3240,123159,4.39,0.19,1.8,1.2
931,3241,123160,4.89,0.01,6.3,1.8
931,3242,123161,4.59,0.07,4.4,1.5
931,3243,123162,4.40,0.84,4.5,0.0
931,3244,123163,5.06,0.20,3.5,1.2
931,3246,123165,4.77,0.32,4.5,1.4
931,3247,123166,4.32,0.49,1.9,0.8
931,3248,123167,3.69,0.09,1.6,0.0
931,3249,123168,3.16,0.00,1.7,0.0
931,3250,123169,4.20,0.00,3.8,0.0
931,3251,123170,3.93,0.28,3.1,1.6
931,3252,123171,7.32,2.51,11.3,3.5
931,3253,123172,6.56,0.35,8.5,3.8
931,3254,123173,5.34,0.24,3.2,1.1
931,3256,123175,4.92,0.03,5.2,2.2
931,3257,123176,4.37,0.09,3.6,0.9
931,3258,123177,4.08,0.28,3.2,0.4
931,3260,123178,5.65,0.10,2.7,0.0
931,3262,123179,4.79,0.52,6.1,1.6
931,3302,123180,3.99,0.40,3.4,2.3
931,3350,123181,3.74,0.00,1.6,0.8
931,3351,123182,3.80,0.00,2.6,0.9
931,3408,123183,6.25,0.30,2.7,1.4
931,3420,123184,4.12,0.00,1.8,1.2
931,3452,123185,4.41,0.00,1.7,0.6
931,3453,123186,3.51,0.00,3.0,1.2
931,3500,123187,4.85,0.00,2.2,0.0
931,3505,123188,6.68,1.31,12.9,3.6
931,3550,123189,3.76,0.11,2.5,0.0
931,3555,123190,5.19,0.19,5.4,3.6
931,3556,123191,6.89,3.02,11.3,7.5
931,3600,123192,4.68,0.06,4.9,1.4
931,3605,123193,4.63,0.03,2.2,0.7
931,3651,123194,5.36,0.79,7.8,3.1
931,3655,123195,5.69,0.18,6.9,1.7
931,3657,123196,4.74,0.40,2.0,2.0
931,3752,123197,3.33,0.00,0.0,0.0
931,3755,123198,3.90,0.00,5.5,1.8
931,3760,123199,6.24,0.06,9.6,5.8
931,3801,123200,2.91,0.51,0.0,0.0
931,3803,123201,4.02,0.00,1.2,0.6
931,3807,123202,4.20,0.03,1.7,0.6
931,3810,123203,4.10,0.24,2.4,1.8
931,3820,123204,4.16,0.17,2.3,0.6
931,3822,123205,4.98,0.19,3.2,1.9
931,3823,123206,4.76,0.08,4.7,0.6
931,3824,123207,5.18,0.15,7.1,2.7
931,3825,123208,6.22,1.22,9.3,3.3
931,3826,123209,4.68,0.00,1.2,0.6
931,3828,123210,4.34,0.03,1.7,0.0
931,3832,123211,5.49,0.10,5.4,2.5
931,3833,123212,5.08,0.38,5.7,2.3
931,3834,123213,5.54,0.57,5.0,1.1
931,3835,123214,5.35,0.51,5.4,2.8
931,3836,123215,5.20,0.49,7.0,2.2
931,3837,134033,5.42,0.32,4.2,1.9
931,3838,123216,3.59,0.01,1.4,0.4
931,3839,123217,4.50,0.46,2.9,1.2
931,3842,123218,5.49,0.31,6.6,3.0
931,3850,123219,4.16,0.00,0.7,0.0
931,3851,123220,3.27,0.14,1.7,1.7
931,3852,123221,5.52,0.03,5.2,2.2
931,3853,123222,4.07,0.00,0.0,0.0
931,3854,123223,4.56,0.00,2.0,1.0
931,3855,123224,4.46,0.02,2.1,0.0
931,3856,123225,4.11,0.62,2.4,0.5
931,3858,123227,5.22,0.48,5.4,3.6
931,3859,123228,4.26,0.20,2.4,0.3
931,3861,135265,5.47,0.37,5.0,1.8
931,3912,135159,6.41,0.22,9.5,2.4
931,4007,123230,5.92,0.28,8.1,3.9
931,4010,123231,6.86,1.65,11.1,5.0
931,4021,123232,7.04,1.62,11.6,5.3
931,4030,123233,8.76,1.90,15.8,8.3
931,4032,123234,6.25,0.58,9.6,4.4
931,4040,123235,6.00,0.55,8.9,3.9
931,4041,123236,6.68,0.70,10.3,6.6
931,4050,123237,5.92,0.58,7.8,3.9
931,4052,123238,7.22,1.42,11.8,6.8
931,4054,123239,6.26,0.50,8.6,4.4
931,4055,123240,6.19,0.54,7.0,2.3
931,4060,123241,6.57,0.79,10.1,6.1
931,4077,123243,6.54,1.40,9.3,4.8
931,4082,123244,6.66,0.25,9.4,5.8
931,4092,123245,7.20,0.98,10.4,6.1
931,4094,123246,5.96,0.90,8.3,3.7
931,4116,123251,6.50,1.35,8.8,4.9
931,4120,123253,7.87,2.59,15.4,7.9
931,4125,123255,6.28,1.22,8.9,4.0
931,4126,123256,6.81,0.97,10.6,4.4
931,4127,123257,7.24,1.04,12.8,5.4
931,4128,123258,6.61,1.24,9.1,6.2
931,4129,123259,7.30,0.86,11.8,5.9
931,4139,123260,7.05,0.88,11.5,6.0
931,4140,123261,6.15,0.97,10.7,5.4
931,4141,123262,5.57,0.64,6.3,3.6
931,4142,123263,6.33,0.37,9.5,3.4
931,4145,133644,8.04,1.83,14.5,8.6
931,4560,123267,6.67,0.80,10.3,5.1
931,4580,123268,6.38,0.60,7.1,3.1
931,4600,123270,5.33,0.12,6.5,2.6
931,5200,123273,3.97,0.00,1.2,1.2
931,6905,135365,6.23,1.52,10.1,4.6
931,6906,135675,8.21,1.98,14.5,7.6
931,6907,136261,6.89,2.61,3.1,1.5
933,2001,123639,3.61,0.00,3.6,0.0
933,2008,123640,5.18,0.90,3.8,3.2
933,2009,136073,5.88,1.14,6.9,2.7
933,2019,123641,6.27,0.75,10.0,2.0
933,2020,123642,5.05,0.22,2.6,0.0
933,2022,123643,3.70,0.20,0.8,0.8
933,2028,123644,6.07,1.51,6.7,1.5
933,2029,123645,3.74,0.66,2.0,0.0
933,2030,123646,6.26,1.64,2.9,0.0
933,2032,123647,5.07,0.69,2.8,2.8
933,2034,123648,5.14,0.84,4.1,1.6
933,2038,123650,2.86,0.47,0.0,0.0
933,2041,123651,5.07,0.06,1.7,0.9
933,2043,123652,3.82,0.03,0.0,0.0
933,2045,123653,5.92,0.25,5.1,2.0
933,2046,123654,4.46,0.20,2.1,1.0
933,2047,123655,5.44,0.17,4.3,0.7
933,2048,123656,5.82,0.62,7.7,5.1
933,2051,123657,4.02,0.02,0.0,0.0
933,2057,123658,4.71,0.96,2.5,0.0
933,2059,123659,4.44,0.35,3.8,1.9
933,2062,123660,6.01,0.85,5.7,0.0
933,2064,123661,5.64,0.86,3.7,0.0
933,2067,123662,5.92,0.01,7.5,0.0
933,2068,123663,5.04,0.68,4.6,1.9
933,2069,123664,5.11,1.05,1.9,0.6
933,2070,123665,4.45,0.84,3.2,1.6
933,2081,123667,5.99,1.28,7.1,1.8
933,2082,123668,5.45,0.04,4.8,0.0
933,2085,123669,6.64,0.54,6.1,2.4
933,2089,123670,5.34,0.88,6.1,2.0
933,2102,123671,8.33,1.23,16.5,7.3
933,2106,123672,4.91,0.65,4.1,0.0
933,2110,123673,3.29,0.51,0.0,0.0
933,2113,123675,4.24,0.22,2.4,1.6
933,2114,123676,5.75,1.12,8.6,2.5
933,2118,123677,4.64,0.29,2.1,0.7
933,2150,123678,5.81,0.22,9.9,0.0
933,2152,123679,5.03,0.80,5.4,0.8
933,2156,123680,6.44,1.42,9.3,4.2
933,2157,123681,8.09,1.42,13.4,3.6
933,2165,123682,5.25,0.42,4.6,3.1
933,2166,123683,6.88,0.23,10.3,3.4
933,2168,123684,22.23,0.43,23.5,17.6
933,2169,123685,3.72,0.21,2.3,2.3
933,2172,123687,5.70,0.35,13.1,9.8
933,2175,123689,3.83,0.52,0.0,0.0
933,2177,123691,3.83,0.55,0.0,0.0
933,2178,123692,4.81,0.25,2.7,1.3
933,2179,123693,6.34,0.57,4.3,0.0
933,2180,123694,4.81,0.33,2.3,0.0
933,2182,123695,5.97,0.70,4.3,1.9
933,2184,123696,5.70,1.18,1.4,0.0
933,2185,123697,5.89,0.63,5.0,0.8
933,2186,123698,7.48,0.66,9.7,5.2
933,2200,123700,4.43,0.17,1.7,0.6
933,2203,123701,5.31,0.03,2.6,1.3
933,2205,123702,3.96,0.83,3.2,1.6
933,2206,123703,5.13,0.18,3.3,0.6
933,2211,123705,3.86,0.00,0.0,0.0
933,2212,123706,6.14,0.05,2.9,2.9
933,2215,123707,5.92,0.46,9.5,4.0
933,2216,123708,4.62,0.24,1.9,0.5
933,2219,123709,7.39,0.93,9.4,5.7
933,2221,123710,6.09,0.97,8.1,3.8
933,2224,123711,5.18,0.72,4.3,2.0
933,2226,123712,3.77,0.18,2.4,1.2
933,2227,123713,6.18,0.18,5.5,2.0
933,2228,123714,4.52,0.00,2.5,0.8
933,2229,123715,6.35,0.82,9.2,3.8
933,2250,123716,5.49,0.36,5.8,1.7
933,2255,123717,4.91,0.15,3.4,2.1
933,2300,123718,6.05,0.30,8.9,0.0
933,2302,123719,3.87,0.08,2.4,1.4
933,2306,123720,3.76,0.64,0.9,0.0
933,2307,123721,4.86,0.24,2.9,0.7
933,2309,123722,4.26,0.31,2.5,0.5
933,2310,123723,5.29,0.50,7.1,3.2
933,2311,123724,6.36,1.00,8.1,4.5
933,2312,123725,9.45,1.92,19.8,6.9
933,2314,123726,9.72,2.67,21.7,13.0
933,2319,123729,6.83,1.31,8.9,5.1
933,2320,123730,5.75,1.54,6.7,2.0
933,2323,123731,7.86,1.73,16.7,6.8
933,2324,123732,6.51,2.04,9.6,5.9
933,2325,123733,7.82,0.96,14.9,6.9
933,2327,123735,3.53,0.08,1.2,0.0
933,2329,123736,4.80,0.80,4.8,2.1
933,2330,123737,5.17,0.06,4.4,1.0
933,2331,123738,5.05,1.12,4.7,0.0
933,2332,123739,6.04,0.84,7.1,1.9
933,2333,132227,5.61,0.57,7.0,4.0
933,2334,133560,4.00,0.66,2.9,1.2
933,2335,135830,3.55,0.24,1.1,0.0
933,3001,123740,7.35,0.00,13.1,9.5
933,3003,123741,5.63,0.24,5.7,1.9
933,3008,123742,4.24,0.91,1.3,0.0
933,3009,123743,5.10,0.29,1.3,0.0
933,3010,123744,5.57,0.53,0.0,0.0
933,3017,123745,5.05,0.00,2.1,0.0
933,3020,123746,3.68,0.27,0.0,0.0
933,3029,123747,5.84,0.71,6.4,1.6
933,3034,123748,1.98,0.00,0.0,0.0
933,3035,123749,5.99,1.94,5.8,3.8
933,3037,123750,4.70,0.67,1.4,0.7
933,3039,123751,4.98,0.55,4.9,1.6
933,3040,123752,5.45,0.47,3.1,0.8
933,3041,123753,3.98,0.75,1.3,0.7
933,3042,123754,5.26,0.26,2.9,0.0
933,3047,123755,6.43,1.23,7.5,3.7
933,3048,123756,5.78,0.60,7.1,0.0
933,3057,123757,7.13,0.81,8.2,4.1
933,3058,123758,4.86,0.28,3.8,1.7
933,3060,123759,5.90,0.21,5.4,2.7
933,3061,123760,6.06,1.12,5.0,1.7
933,3062,123761,5.33,0.45,1.9,0.0
933,3064,123762,3.93,0.66,1.6,0.0
933,3065,123763,3.27,0.09,0.0,0.0
933,3066,123764,5.52,1.02,6.6,3.1
933,3072,123765,0.00,0.00,0.0,0.0
933,3076,123766,5.28,0.35,1.9,1.9
933,3078,123767,5.31,0.70,2.9,0.0
933,3079,123768,3.91,0.50,0.9,0.0
933,3080,123769,5.13,0.68,2.0,0.0
933,3084,123770,3.49,0.00,1.0,1.0
933,3085,123771,3.99,0.88,1.0,0.0
933,3086,123772,4.20,0.42,2.2,1.1
933,3098,123773,3.40,0.12,0.0,0.0
933,3101,123774,4.55,0.79,3.7,3.7
933,3105,123775,6.21,0.57,7.9,2.4
933,3110,123776,4.09,0.31,0.0,0.0
933,3114,123777,4.02,0.80,5.3,2.0
933,3115,123778,5.08,0.54,4.3,4.3
933,3119,123779,4.86,0.40,6.4,2.1
933,3121,123780,3.98,0.33,1.6,1.0
933,3123,123781,5.88,0.46,4.1,1.0
933,3129,123782,4.78,0.10,3.9,0.7
933,3132,123783,4.77,1.11,4.2,0.4
933,3151,123784,4.82,0.85,3.2,0.4
933,3152,123785,5.50,0.18,6.2,3.7
933,3154,123786,4.54,0.28,2.6,0.7
933,3158,123789,4.54,0.28,0.8,0.0
933,3159,123790,6.26,0.81,14.8,3.7
933,3175,123791,4.08,0.09,3.4,0.6
933,3176,123792,3.57,0.33,0.0,0.0
933,3178,123793,3.33,0.08,2.0,0.5
933,3179,123794,2.60,0.42,0.0,0.0
933,3180,123795,3.74,0.20,2.1,1.0
933,3181,123796,6.97,0.02,16.0,8.0
933,3182,123797,4.67,0.72,4.2,1.7
933,3184,123798,5.32,0.81,3.2,0.0
933,3186,123800,5.43,0.55,2.3,0.8
933,3189,123801,6.09,0.54,5.6,5.0
933,3190,123802,3.95,0.12,1.4,1.4
933,3191,123803,4.14,0.55,3.5,1.0
933,3195,123804,4.14,0.06,2.5,0.0
933,3196,123805,6.74,0.81,0.0,0.0
933,3225,123806,3.84,0.26,0.0,0.0
933,3226,123807,5.30,0.35,6.0,3.3
933,3227,123808,3.69,0.09,2.2,1.1
933,3232,123809,7.18,1.21,7.0,3.5
933,3236,123810,5.86,0.28,7.9,6.3
933,3237,123811,4.69,0.04,4.0,0.0
933,3238,123812,4.23,0.02,1.8,0.0
933,3240,136601,3.51,0.43,1.7,0.8
933,3276,123814,4.21,0.12,3.5,0.0
933,3277,123815,3.98,0.63,4.3,1.1
933,3278,123816,5.42,1.66,2.1,0.0
933,3281,123818,4.28,0.42,0.0,0.0
933,3283,123819,5.06,0.09,5.0,1.7
933,3284,123820,5.22,0.80,2.7,2.7
933,3285,123821,5.35,0.16,10.2,3.4
933,3286,123822,4.33,0.11,0.8,0.0
933,3287,123823,4.19,0.27,1.4,0.0
933,3288,123824,6.72,0.64,8.8,3.3
933,3289,123825,5.87,0.46,7.7,2.3
933,3290,135832,6.40,0.00,6.9,4.2
933,3302,123826,5.68,1.66,7.3,0.0
933,3305,123827,4.33,0.59,4.2,0.0
933,3307,123828,3.85,0.59,2.3,1.1
933,3311,123829,4.00,0.06,1.8,1.8
933,3313,123830,3.78,0.11,3.1,0.0
933,3314,123831,3.14,0.28,0.0,0.0
933,3317,123832,5.25,0.92,5.1,0.0
933,3322,123833,5.95,0.54,8.6,3.3
933,3329,123834,4.62,0.78,5.8,2.2
933,3331,123835,5.33,0.52,1.9,1.9
933,3342,123836,4.41,0.01,1.9,0.0
933,3344,123837,4.62,0.46,5.6,0.0
933,3353,123838,4.80,0.39,1.2,0.6
933,3356,123839,4.90,0.33,4.8,3.2
933,3358,123840,4.19,0.39,2.6,1.3
933,3359,123841,7.04,0.28,12.0,4.0
933,3361,123842,3.88,0.07,1.8,0.0
933,3369,123843,5.68,0.52,7.0,2.0
933,3371,123844,5.62,0.98,8.0,4.5
933,3400,123845,5.54,1.03,4.5,1.4
933,3401,123846,4.96,0.69,3.7,1.1
933,3402,123847,4.38,0.11,3.9,1.0
933,3433,123848,4.33,0.42,2.4,0.8
933,3436,123849,4.60,0.08,2.3,1.2
933,3437,123850,4.13,0.42,1.5,0.0
933,3438,123851,4.36,0.10,2.2,0.6
933,3439,123852,5.25,0.11,5.9,1.4
933,3484,123854,4.62,0.87,5.3,1.3
933,3485,123855,6.05,0.11,6.3,1.3
933,3486,123856,4.33,0.19,3.9,1.0
933,3487,123857,4.70,0.32,2.6,0.5
933,3488,123858,5.57,1.17,8.8,4.9
933,3489,123859,3.68,0.18,1.6,0.4
933,3490,123860,4.61,0.26,5.0,0.8
933,3492,123861,4.45,0.67,2.7,0.5
933,3493,131010,3.65,0.34,2.2,0.5
933,3494,135612,6.74,2.83,9.0,4.9
933,4000,123862,6.18,1.34,9.3,5.0
933,4100,123863,5.96,0.72,9.1,4.2
933,4201,123864,6.13,2.04,8.1,4.5
933,4250,123865,5.63,1.12,6.6,3.6
933,4257,123866,5.83,0.66,6.9,2.9
933,4258,123867,8.96,1.60,15.7,9.4
933,4259,136294,5.72,1.13,6.2,3.0
933,4273,123869,8.20,0.62,12.9,8.1
933,4274,136295,6.78,1.36,10.6,5.4
933,4277,123871,5.18,0.54,4.2,1.7
933,4282,123872,6.80,1.50,11.2,4.9
933,4283,123873,6.48,0.97,9.4,4.9
933,4287,123874,5.32,0.69,5.8,1.9
933,4288,123875,5.90,0.63,6.0,1.6
933,4290,123876,6.19,1.12,8.6,3.5
933,4291,123877,8.86,1.63,17.9,10.1
933,4300,123878,4.99,1.31,5.3,1.9
933,4304,123879,7.43,1.12,11.8,5.7
933,4307,123880,7.31,1.49,13.0,6.7
933,4308,123881,7.58,1.58,13.2,6.6
933,4309,123882,6.00,0.71,8.2,3.8
933,4354,123883,5.85,0.78,7.1,3.8
933,4355,136639,7.04,0.81,11.2,6.2
933,4356,123885,6.68,1.02,12.5,5.4
933,4358,123886,5.44,0.33,6.2,2.3
933,4410,123888,5.25,0.06,5.9,2.1
933,4450,123889,6.36,1.04,9.2,3.9
933,4451,123890,7.68,3.01,13.6,7.0
933,4455,123891,6.18,1.42,9.9,6.0
933,4504,123892,7.13,0.68,10.0,5.1
933,4508,123893,7.52,1.30,12.7,6.8
933,4552,123894,4.99,0.56,5.1,2.1
933,4553,123895,5.89,0.86,6.9,1.1
933,4583,123896,5.34,0.49,6.3,2.2
933,4584,123897,6.26,0.67,8.6,3.6
933,5200,123899,5.92,1.13,5.5,3.4
933,5201,123900,5.77,0.59,5.3,2.3
933,5202,123901,4.17,0.02,2.8,0.0
933,5203,123787,3.45,0.16,2.4,0.8
933,5400,123902,4.86,0.31,1.8,0.6
933,5401,123903,7.17,0.15,12.9,6.5
933,6905,136193,8.58,2.64,15.0,8.8
935,2002,124531,4.52,0.77,1.9,0.9
935,2003,136316,4.97,0.69,4.0,1.1
935,2004,134200,5.56,0.35,4.7,1.0
935,2005,124533,5.44,0.68,8.3,1.9
935,2007,124534,4.40,0.42,4.0,1.3
935,2008,124535,5.38,0.73,3.7,0.0
935,2009,124536,5.72,0.89,6.5,3.2
935,2011,124537,4.28,0.90,2.4,0.5
935,2012,124538,4.96,0.44,1.7,1.7
935,2013,124539,5.82,0.49,4.7,1.2
935,2015,124540,5.47,0.08,1.6,0.0
935,2018,124541,6.68,1.46,8.2,6.0
935,2019,124542,5.04,0.69,2.1,1.0
935,2020,124543,3.73,0.47,0.8,0.0
935,2021,124544,4.49,0.39,2.7,0.0
935,2022,124545,5.50,1.89,6.3,0.9
935,2023,124546,6.19,1.82,5.3,3.2
935,2026,124547,4.47,0.45,3.1,0.0
935,2030,124548,3.82,0.59,3.4,0.0
935,2031,124549,4.37,0.29,2.1,1.0
935,2032,124550,5.24,0.68,3.2,0.5
935,2033,124551,6.37,1.39,6.3,1.7
935,2034,124552,4.76,0.24,3.0,0.0
935,2035,124553,6.77,0.34,10.4,6.7
935,2036,124554,6.76,0.73,10.4,3.2
935,2038,124555,6.65,1.11,7.6,5.3
935,2039,124556,5.67,0.77,4.7,0.7
935,2040,124557,5.69,0.62,7.9,3.1
935,2041,124558,5.21,0.68,4.0,1.1
935,2042,124559,4.23,0.26,1.2,0.0
935,2044,124560,5.25,1.21,7.0,1.8
935,2045,124561,4.63,0.47,2.4,0.6
935,2046,124562,5.26,0.54,5.6,0.7
935,2049,124563,6.31,1.50,6.8,3.4
935,2054,124564,4.57,0.34,3.0,0.7
935,2055,124565,4.03,1.06,0.9,0.9
935,2058,124566,4.90,0.53,2.1,2.1
935,2060,124567,4.19,0.82,0.9,0.9
935,2061,124568,6.83,0.38,6.7,0.0
935,2062,124569,6.69,0.81,8.4,4.8
935,2063,124570,4.41,0.58,3.2,1.6
935,2064,124571,8.24,0.67,13.8,6.9
935,2066,124572,3.99,0.65,0.0,0.0
935,2067,124573,6.93,2.30,12.0,5.3
935,2068,124574,4.77,1.30,3.1,0.3
935,2069,124575,4.09,0.50,3.2,1.7
935,2070,124576,4.52,0.75,2.5,1.2
935,2071,124577,4.04,0.58,3.2,1.6
935,2072,124578,4.67,0.02,5.7,0.0
935,2073,124579,4.73,0.28,3.0,1.5
935,2074,124580,4.55,0.55,4.8,0.4
935,2075,124581,7.90,0.79,14.9,5.7
935,2076,124582,4.79,0.43,1.8,0.6
935,2077,124583,6.14,0.64,7.2,3.3
935,2079,124584,4.07,0.34,3.4,1.7
935,2080,124585,5.15,0.88,3.7,0.0
935,2081,124586,4.46,0.60,4.4,2.9
935,2083,124587,4.21,1.02,2.1,0.0
935,2084,124588,5.28,0.50,3.0,2.2
935,2085,124589,3.54,0.15,6.5,0.0
935,2086,124590,4.25,0.00,1.7,0.0
935,2087,124591,4.30,0.84,1.6,1.6
935,2088,124592,5.52,1.18,5.7,1.9
935,2089,124593,5.06,0.40,5.5,2.3
935,2091,124594,6.12,0.87,6.0,1.8
935,2092,124595,3.92,0.06,0.0,0.0
935,2094,124596,4.09,0.18,3.6,0.0
935,2095,124597,4.14,0.12,3.4,0.0
935,2096,124598,4.37,1.08,0.0,0.0
935,2097,124599,4.07,0.26,0.0,0.0
935,2098,124600,5.05,0.24,6.1,0.0
935,2100,124601,3.69,0.01,3.4,0.0
935,2101,124602,3.04,0.31,2.2,0.0
935,2102,124603,4.61,0.20,5.6,0.0
935,2105,124604,7.86,0.48,8.7,4.3
935,2106,124605,4.63,0.47,2.7,0.7
935,2107,124606,5.57,0.21,6.4,3.2
935,2108,124607,2.40,0.00,0.0,0.0
935,2109,124608,6.40,0.74,3.6,3.6
935,2110,124609,5.81,0.38,2.0,0.0
935,2111,124610,5.89,0.84,4.3,4.3
935,2112,124611,5.40,0.22,2.6,2.6
935,2114,124612,5.20,0.38,4.8,1.6
935,2117,124613,4.55,0.65,2.6,0.3
