URN,COHORT,OVERALL,FEC,INDEP,OTHERFE,SSF,SFC,SPI,AP_PRU,SPECIAL,APPREN,HE,COMBO,KNOWN,UNKNOWN,OVERALLPER,FECPER,INDEPPER,OTHERFEPER,SSFPER,SFCPER,SPIPER,AP_PRUPER,SPECIALPER,APPRENPER,HEPER,COMBOPER,KNOWNPER,UNKNOWNPER
116636,20,20,0,0,0,0,0,SUPP,0,15,0,0,0,0,0,100%,0%,0%,0%,0%,0%,SUPP,0%,94%,0%,0%,0%,0%,0%
116637,30,30,10,0,0,0,15,0,SUPP,SUPP,0,0,0,5,SUPP,85%,33%,0%,0%,0%,45%,0%,SUPP,SUPP,0%,0%,0%,12%,SUPP
116639,20,20,15,0,0,0,SUPP,0,0,SUPP,0,0,0,SUPP,SUPP,89%,72%,0%,0%,0%,SUPP,0%,0%,SUPP,0%,0%,0%,SUPP,SUPP
116640,20,20,15,0,5,0,5,0,0,SUPP,SUPP,0,0,SUPP,0,96%,63%,0%,13%,0%,13%,0%,0%,SUPP,SUPP,0%,0%,SUPP,0%
116641,20,20,10,0,SUPP,0,5,0,0,SUPP,0,0,0,0,SUPP,89%,63%,0%,SUPP,0%,16%,0%,0%,SUPP,0%,0%,0%,0%,SUPP
140732,20,10,5,0,SUPP,0,SUPP,0,0,0,0,0,0,5,5,53%,35%,0%,SUPP,0%,SUPP,0%,0%,0%,0%,0%,0%,29%,18%
131068,10,10,SUPP,0,0,0,SUPP,0,0,SUPP,0,0,0,5,0,67%,SUPP,0%,0%,0%,SUPP,0%,0%,SUPP,0%,0%,0%,33%,0%
116461,220,200,170,SUPP,5,0,20,0,0,0,5,0,0,15,5,90%,79%,SUPP,1%,0%,9%,0%,0%,0%,3%,0%,0%,7%,3%
116462,140,110,90,0,10,0,15,0,0,0,10,0,0,20,10,80%,65%,0%,6%,0%,9%,0%,0%,0%,7%,0%,0%,13%,7%
116463,240,200,125,SUPP,10,5,60,0,0,0,10,0,0,25,15,84%,53%,SUPP,3%,1%,26%,0%,0%,0%,5%,0%,0%,10%,5%
140697,200,180,75,0,10,5,95,0,0,0,10,0,0,10,5,92%,38%,0%,5%,2%,47%,0%,0%,0%,6%,0%,0%,6%,3%
116497,100,80,45,0,10,0,20,0,0,0,10,0,0,15,5,78%,48%,0%,9%,0%,21%,0%,0%,0%,8%,0%,0%,16%,6%
116505,170,160,90,0,SUPP,SUPP,70,0,0,0,SUPP,0,0,10,5,93%,51%,0%,SUPP,SUPP,40%,0%,0%,0%,SUPP,0%,0%,6%,2%
135965,60,50,35,0,SUPP,0,10,0,0,0,SUPP,0,0,5,5,80%,58%,0%,SUPP,0%,20%,0%,0%,0%,SUPP,0%,0%,10%,10%
116628,20,20,10,0,0,0,10,0,0,SUPP,0,0,0,SUPP,0,90%,38%,0%,0%,0%,48%,0%,0%,SUPP,0%,0%,0%,SUPP,0%
140325,10,10,0,0,0,0,5,0,0,5,0,0,0,0,SUPP,89%,0%,0%,0%,0%,56%,0%,0%,33%,0%,0%,0%,0%,SUPP
135308,30,10,10,0,5,0,0,0,0,SUPP,0,0,0,5,10,48%,34%,0%,10%,0%,0%,0%,0%,SUPP,0%,0%,0%,10%,41%
116450,150,120,30,0,5,5,80,0,0,0,5,0,0,20,10,80%,20%,0%,2%,4%,54%,0%,0%,0%,2%,0%,0%,14%,5%
116451,190,170,40,0,5,0,125,0,0,0,10,0,0,15,SUPP,91%,21%,0%,3%,0%,68%,0%,0%,0%,4%,0%,0%,7%,SUPP
116453,180,130,55,0,10,5,65,0,0,0,10,0,0,25,20,75%,32%,0%,5%,2%,36%,0%,0%,0%,5%,0%,0%,14%,11%
116454,100,80,30,0,10,5,45,0,0,0,10,0,0,10,5,82%,27%,0%,8%,3%,44%,0%,0%,0%,8%,0%,0%,12%,6%
137037,80,70,15,0,SUPP,5,50,0,0,0,5,0,0,5,5,88%,17%,0%,SUPP,4%,65%,0%,0%,0%,4%,0%,0%,8%,4%
116458,280,250,45,0,10,60,130,0,0,0,10,0,0,25,10,88%,16%,0%,4%,22%,46%,0%,0%,0%,4%,0%,0%,9%,3%
116465,170,130,60,0,10,SUPP,60,0,0,0,10,0,0,15,25,77%,36%,0%,5%,SUPP,35%,0%,0%,0%,6%,0%,0%,10%,14%
116469,200,180,40,0,SUPP,5,130,0,0,0,5,0,0,15,5,89%,20%,0%,SUPP,2%,67%,0%,0%,0%,2%,0%,0%,8%,4%
116507,70,70,10,0,SUPP,SUPP,50,0,0,0,5,0,0,5,SUPP,94%,17%,0%,SUPP,SUPP,74%,0%,0%,0%,4%,0%,0%,4%,SUPP
138476,190,180,25,SUPP,SUPP,65,90,0,0,0,SUPP,0,0,10,SUPP,95%,12%,SUPP,SUPP,34%,47%,0%,0%,0%,SUPP,0%,0%,5%,SUPP
135628,150,120,40,0,10,0,65,0,0,0,10,0,0,25,10,76%,27%,0%,5%,0%,43%,0%,0%,0%,7%,0%,0%,16%,8%
135629,140,120,40,0,5,5,70,0,0,0,5,0,0,10,10,85%,30%,0%,3%,2%,51%,0%,0%,0%,4%,0%,0%,8%,6%
116621,20,20,10,0,0,0,SUPP,0,0,5,0,0,0,0,SUPP,89%,47%,0%,0%,0%,SUPP,0%,0%,32%,0%,0%,0%,0%,SUPP
116622,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
116624,10,4,5,0,0,0,SUPP,0,0,0,0,0,0,5,SUPP,33%,25%,0%,0%,0%,SUPP,0%,0%,0%,0%,0%,0%,58%,SUPP
139265,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
138821,330,280,115,0,5,160,SUPP,0,0,SUPP,15,0,SUPP,25,15,87%,36%,0%,2%,49%,SUPP,0%,0%,SUPP,4%,0%,SUPP,8%,5%
120236,270,240,100,0,5,125,5,0,0,0,10,0,0,15,20,87%,38%,0%,1%,47%,1%,0%,0%,0%,4%,0%,0%,5%,8%
137161,450,400,135,SUPP,5,205,50,0,SUPP,0,20,0,0,25,20,90%,30%,SUPP,1%,46%,11%,0%,SUPP,0%,4%,0%,0%,6%,5%
138894,470,410,190,0,10,180,30,0,0,SUPP,30,0,0,35,15,89%,41%,0%,3%,39%,6%,0%,0%,SUPP,6%,0%,0%,8%,4%
138819,110,90,30,SUPP,SUPP,55,SUPP,0,0,0,5,0,0,10,5,87%,30%,SUPP,SUPP,53%,SUPP,0%,0%,0%,5%,0%,0%,8%,6%
120261,390,340,115,0,5,195,20,0,0,0,20,0,SUPP,25,30,86%,29%,0%,1%,49%,5%,0%,0%,0%,5%,0%,SUPP,7%,8%
137617,190,160,75,SUPP,5,85,0,0,0,SUPP,5,0,0,20,10,85%,39%,SUPP,2%,43%,0%,0%,0%,SUPP,4%,0%,0%,10%,5%
139624,510,490,75,5,10,370,25,0,0,0,10,0,0,10,10,95%,15%,1%,2%,73%,5%,0%,0%,0%,2%,0%,0%,2%,2%
137969,460,390,110,SUPP,5,245,25,0,0,0,15,0,SUPP,45,30,84%,24%,SUPP,1%,53%,5%,0%,0%,0%,3%,0%,SUPP,9%,7%
137983,340,300,135,0,10,130,25,0,0,SUPP,20,0,0,30,15,87%,39%,0%,3%,37%,7%,0%,0%,SUPP,6%,0%,0%,9%,4%
138524,370,330,140,0,5,175,15,0,0,0,20,0,SUPP,25,20,89%,37%,0%,1%,47%,3%,0%,0%,0%,5%,0%,SUPP,6%,5%
138627,280,240,95,SUPP,5,125,20,0,0,0,10,0,SUPP,25,10,87%,34%,SUPP,2%,45%,7%,0%,0%,0%,4%,0%,SUPP,9%,4%
120274,200,170,75,SUPP,5,85,0,0,0,0,15,0,0,10,15,86%,39%,SUPP,3%,44%,0%,0%,0%,0%,8%,0%,0%,6%,8%
138344,590,530,205,SUPP,5,290,25,0,0,0,25,0,SUPP,40,25,89%,35%,SUPP,1%,49%,4%,0%,0%,0%,4%,0%,SUPP,7%,4%
138150,620,570,175,SUPP,15,345,35,0,0,0,30,0,0,20,25,92%,28%,SUPP,3%,55%,6%,0%,0%,0%,5%,0%,0%,4%,4%
137640,430,390,145,0,10,215,15,0,SUPP,0,15,0,SUPP,25,25,89%,33%,0%,2%,50%,4%,0%,SUPP,0%,4%,0%,SUPP,5%,6%
138833,540,480,210,SUPP,10,255,SUPP,0,0,0,20,SUPP,0,35,25,89%,39%,SUPP,2%,47%,SUPP,0%,0%,0%,4%,SUPP,0%,7%,4%
138298,220,210,80,5,SUPP,115,5,0,0,0,5,0,SUPP,10,5,95%,37%,1%,SUPP,52%,2%,0%,0%,0%,3%,0%,SUPP,4%,1%
138628,180,160,90,SUPP,5,55,10,0,0,SUPP,10,0,0,10,10,90%,49%,SUPP,2%,32%,6%,0%,0%,SUPP,7%,0%,0%,5%,5%
120348,20,20,15,0,0,0,0,0,0,SUPP,0,0,0,SUPP,5,75%,67%,0%,0%,0%,0%,0%,0%,SUPP,0%,0%,0%,SUPP,21%
138935,20,20,0,0,0,0,0,0,0,20,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
120352,10,10,0,0,0,0,0,0,SUPP,5,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,SUPP,83%,0%,0%,0%,0%,0%
137905,20,20,0,0,0,0,0,0,0,25,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
134640,10,10,5,0,0,0,0,0,0,10,0,0,0,0,0,100%,27%,0%,0%,0%,0%,0%,0%,73%,0%,0%,0%,0%,0%
138156,10,10,SUPP,0,0,0,0,0,SUPP,10,0,0,0,0,0,100%,SUPP,0%,0%,0%,0%,0%,SUPP,77%,0%,0%,0%,0%,0%
131945,130,100,40,0,SUPP,25,30,0,0,0,SUPP,0,SUPP,20,10,77%,31%,0%,SUPP,20%,24%,0%,0%,0%,SUPP,0%,SUPP,17%,6%
120277,240,220,45,0,SUPP,5,175,0,0,0,SUPP,0,0,5,10,93%,18%,0%,SUPP,3%,73%,0%,0%,0%,SUPP,0%,0%,3%,4%
120279,240,210,50,SUPP,SUPP,30,125,0,0,0,5,0,0,20,10,88%,20%,SUPP,SUPP,14%,53%,0%,0%,0%,1%,0%,0%,8%,5%
120281,210,160,100,0,5,5,50,0,0,0,5,0,0,30,10,79%,49%,0%,3%,2%,25%,0%,0%,0%,2%,0%,0%,15%,5%
120282,280,250,50,0,SUPP,20,175,0,0,0,5,0,0,20,5,90%,17%,0%,SUPP,8%,64%,0%,0%,0%,1%,0%,0%,8%,3%
120283,200,170,65,0,5,10,95,0,0,0,SUPP,0,0,20,10,87%,32%,0%,2%,5%,48%,0%,0%,0%,SUPP,0%,0%,10%,4%
120285,210,160,60,0,5,5,95,0,0,0,5,0,SUPP,30,15,78%,29%,0%,2%,1%,45%,0%,0%,0%,2%,0%,SUPP,14%,7%
120286,250,230,35,0,0,15,180,0,0,0,SUPP,0,SUPP,20,5,91%,13%,0%,0%,6%,71%,0%,0%,0%,SUPP,0%,SUPP,8%,2%
120287,240,230,45,0,0,15,165,0,0,0,5,0,0,15,SUPP,93%,18%,0%,0%,6%,69%,0%,0%,0%,1%,0%,0%,6%,SUPP
120292,210,190,30,SUPP,0,5,155,0,0,0,SUPP,0,0,10,10,91%,15%,SUPP,0%,2%,72%,0%,0%,0%,SUPP,0%,0%,6%,4%
120294,140,120,60,0,5,5,50,0,0,0,5,0,0,15,10,84%,43%,0%,2%,4%,35%,0%,0%,0%,2%,0%,0%,10%,6%
120297,220,210,50,0,SUPP,115,40,0,0,0,5,0,0,10,5,93%,22%,0%,SUPP,51%,19%,0%,0%,0%,2%,0%,0%,5%,1%
120298,170,120,65,0,SUPP,SUPP,55,0,0,SUPP,SUPP,0,0,30,15,72%,37%,0%,SUPP,SUPP,32%,0%,0%,SUPP,SUPP,0%,0%,18%,10%
120306,180,160,60,0,5,75,20,0,0,0,10,0,SUPP,15,5,90%,33%,0%,3%,42%,11%,0%,0%,0%,6%,0%,SUPP,8%,2%
120307,180,170,50,SUPP,0,80,40,0,0,0,SUPP,0,0,5,SUPP,96%,27%,SUPP,0%,46%,22%,0%,0%,0%,SUPP,0%,0%,4%,SUPP
129645,120,110,15,SUPP,0,5,85,0,0,0,0,0,0,5,10,90%,11%,SUPP,0%,6%,72%,0%,0%,0%,0%,0%,0%,3%,7%
128364,120,90,60,0,5,SUPP,25,0,0,0,SUPP,0,0,20,10,75%,50%,0%,3%,SUPP,20%,0%,0%,0%,SUPP,0%,0%,18%,8%
138094,10,10,0,0,0,SUPP,0,0,0,10,0,0,0,0,0,100%,0%,0%,0%,SUPP,0%,0%,0%,90%,0%,0%,0%,0%,0%
120361,10,10,0,0,0,0,0,0,0,10,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
120362,10,3,5,0,0,0,0,0,0,0,0,0,0,5,5,27%,27%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,45%,27%
130371,30,30,15,0,0,0,SUPP,0,0,10,0,0,0,SUPP,5,88%,52%,0%,0%,0%,SUPP,0%,0%,30%,0%,0%,0%,SUPP,9%
131187,20,10,5,0,SUPP,0,SUPP,0,0,0,0,0,0,5,5,53%,27%,0%,SUPP,0%,SUPP,0%,0%,0%,0%,0%,0%,27%,20%
131099,10,10,SUPP,0,0,0,0,0,0,10,0,0,0,0,0,100%,SUPP,0%,0%,0%,0%,0%,0%,83%,0%,0%,0%,0%,0%
136629,170,150,65,15,SUPP,45,20,0,0,0,5,0,0,10,10,88%,39%,8%,SUPP,27%,13%,0%,0%,0%,2%,0%,0%,5%,7%
137340,160,140,70,SUPP,SUPP,65,0,0,0,0,5,0,0,10,5,89%,44%,SUPP,SUPP,43%,0%,0%,0%,0%,3%,0%,0%,8%,4%
136530,150,140,55,5,SUPP,70,5,0,0,0,5,0,0,5,10,90%,35%,5%,SUPP,46%,3%,0%,0%,0%,2%,0%,0%,5%,5%
124391,130,120,45,0,10,65,0,0,0,0,10,0,SUPP,10,SUPP,92%,33%,0%,8%,48%,0%,0%,0%,0%,9%,0%,SUPP,7%,SUPP
124392,160,140,60,0,5,75,0,0,0,0,5,0,SUPP,10,5,89%,37%,0%,3%,48%,0%,0%,0%,0%,3%,0%,SUPP,7%,4%
124393,150,140,125,SUPP,10,SUPP,SUPP,0,0,0,15,0,0,5,5,93%,84%,SUPP,7%,SUPP,SUPP,0%,0%,0%,9%,0%,0%,4%,3%
136323,230,220,55,SUPP,SUPP,155,SUPP,0,0,0,10,0,0,10,5,94%,24%,SUPP,SUPP,68%,SUPP,0%,0%,0%,3%,0%,0%,4%,3%
124395,90,70,40,SUPP,5,20,0,0,0,0,5,0,0,15,5,78%,48%,SUPP,5%,24%,0%,0%,0%,0%,8%,0%,0%,15%,7%
124396,190,160,45,0,5,85,30,0,0,0,15,0,0,15,10,88%,24%,0%,4%,45%,16%,0%,0%,0%,8%,0%,0%,8%,4%
124397,240,200,80,0,15,105,0,0,0,0,15,0,SUPP,15,15,86%,35%,0%,6%,45%,0%,0%,0%,0%,7%,0%,SUPP,7%,6%
124399,130,110,45,0,20,25,25,0,0,0,5,0,0,10,10,85%,32%,0%,16%,19%,17%,0%,0%,0%,2%,0%,0%,9%,6%
124400,250,220,55,0,5,155,5,0,0,0,10,0,0,25,5,88%,22%,0%,2%,61%,2%,0%,0%,0%,4%,0%,0%,10%,3%
124401,140,130,55,SUPP,20,40,10,0,0,0,10,0,0,5,5,93%,41%,SUPP,13%,28%,9%,0%,0%,0%,9%,0%,0%,3%,4%
124402,190,180,80,0,10,90,0,0,0,0,10,0,SUPP,5,5,94%,42%,0%,5%,46%,0%,0%,0%,0%,4%,0%,SUPP,4%,3%
124403,110,90,40,0,10,35,5,0,0,0,15,0,SUPP,10,5,85%,38%,0%,11%,32%,3%,0%,0%,0%,14%,0%,SUPP,10%,5%
124404,120,110,40,0,0,45,20,0,0,SUPP,SUPP,0,0,5,5,92%,33%,0%,0%,40%,18%,0%,0%,SUPP,SUPP,0%,0%,3%,4%
139708,150,140,80,0,10,35,5,0,0,0,10,0,SUPP,10,5,92%,56%,0%,5%,25%,5%,0%,0%,0%,7%,0%,SUPP,5%,3%
124406,120,100,15,SUPP,40,40,SUPP,0,0,5,5,0,0,10,5,87%,12%,SUPP,35%,35%,SUPP,0%,0%,3%,6%,0%,0%,7%,6%
124407,190,170,25,0,45,95,SUPP,0,0,SUPP,10,0,0,15,5,90%,14%,0%,24%,51%,SUPP,0%,0%,SUPP,6%,0%,0%,7%,3%
124408,210,200,45,5,5,140,0,0,0,0,10,0,0,10,5,94%,21%,2%,3%,67%,0%,0%,0%,0%,4%,0%,0%,4%,2%
124409,100,90,30,0,5,60,0,0,0,0,5,0,0,5,5,87%,27%,0%,3%,57%,0%,0%,0%,0%,7%,0%,0%,6%,7%
140154,120,120,90,5,5,10,5,0,0,0,10,0,0,5,SUPP,96%,75%,3%,4%,10%,4%,0%,0%,0%,9%,0%,0%,3%,SUPP
140470,80,60,45,0,10,SUPP,0,0,0,0,5,0,0,15,5,77%,60%,0%,15%,SUPP,0%,0%,0%,0%,8%,0%,0%,18%,5%
124412,200,180,145,0,5,15,15,0,0,0,5,0,0,15,5,88%,72%,0%,3%,7%,7%,0%,0%,0%,2%,0%,0%,8%,4%
124413,80,70,55,0,5,0,5,0,0,0,5,0,0,15,5,79%,65%,0%,8%,0%,5%,0%,0%,0%,5%,0%,0%,18%,4%
124414,210,190,155,SUPP,20,5,5,0,0,0,20,0,0,10,10,91%,74%,SUPP,10%,3%,3%,0%,0%,0%,10%,0%,0%,5%,4%
124415,210,190,70,0,15,105,SUPP,0,0,0,15,0,0,15,5,91%,34%,0%,7%,50%,SUPP,0%,0%,0%,8%,0%,0%,7%,1%
124416,210,190,45,SUPP,5,135,0,0,0,0,5,0,SUPP,10,5,92%,23%,SUPP,2%,66%,0%,0%,0%,0%,3%,0%,SUPP,5%,3%
140123,250,230,90,SUPP,15,105,20,0,0,0,15,0,SUPP,15,5,91%,35%,SUPP,5%,43%,7%,0%,0%,0%,5%,0%,SUPP,6%,3%
124419,180,160,70,0,SUPP,65,25,0,0,0,5,0,0,10,5,90%,38%,0%,SUPP,36%,15%,0%,0%,0%,2%,0%,0%,7%,3%
138936,190,170,105,SUPP,5,55,SUPP,0,0,0,5,0,0,10,10,87%,56%,SUPP,2%,28%,SUPP,0%,0%,0%,4%,0%,0%,6%,6%
124422,210,200,90,SUPP,10,100,0,0,0,0,5,0,0,10,5,92%,41%,SUPP,4%,46%,0%,0%,0%,0%,1%,0%,0%,6%,2%
124425,230,210,70,SUPP,10,130,0,0,0,0,20,0,0,15,10,89%,29%,SUPP,4%,55%,0%,0%,0%,0%,8%,0%,0%,6%,5%
137356,230,210,60,0,25,115,5,0,0,0,15,0,SUPP,15,5,91%,27%,0%,12%,50%,2%,0%,0%,0%,6%,0%,SUPP,6%,3%
124430,310,280,85,SUPP,10,180,5,0,0,0,15,0,0,15,15,91%,27%,SUPP,3%,59%,1%,0%,0%,0%,5%,0%,0%,5%,5%
136959,130,100,25,0,20,55,SUPP,0,0,SUPP,10,0,0,15,10,82%,21%,0%,16%,42%,SUPP,0%,0%,SUPP,7%,0%,0%,10%,8%
138728,180,160,65,0,10,85,0,0,0,0,10,0,0,15,10,85%,35%,0%,4%,46%,0%,0%,0%,0%,5%,0%,0%,9%,6%
136414,310,270,115,0,10,145,0,0,0,0,15,0,0,30,10,87%,37%,0%,3%,47%,0%,0%,0%,0%,5%,0%,0%,9%,4%
124443,220,200,90,0,15,100,0,0,0,0,15,0,0,10,5,93%,40%,0%,7%,46%,0%,0%,0%,0%,7%,0%,0%,4%,3%
124444,170,160,90,0,SUPP,65,SUPP,0,0,0,SUPP,0,0,10,5,91%,52%,0%,SUPP,38%,SUPP,0%,0%,0%,SUPP,0%,0%,6%,2%
124445,150,140,70,0,5,60,0,0,0,0,5,0,0,10,5,90%,47%,0%,4%,39%,0%,0%,0%,0%,3%,0%,0%,6%,4%
137553,170,150,75,0,5,65,0,0,0,0,10,0,SUPP,10,5,88%,45%,0%,3%,39%,0%,0%,0%,0%,5%,0%,SUPP,7%,4%
124449,150,130,55,0,5,75,0,0,0,0,5,0,0,10,5,91%,36%,0%,2%,52%,0%,0%,0%,0%,3%,0%,0%,7%,3%
124455,170,160,55,SUPP,5,95,SUPP,0,0,0,5,0,0,5,5,94%,33%,SUPP,3%,56%,SUPP,0%,0%,0%,4%,0%,0%,2%,4%
138729,180,160,20,5,25,110,5,0,0,0,10,0,0,5,5,92%,12%,2%,15%,62%,2%,0%,0%,0%,5%,0%,0%,4%,4%
124459,120,110,45,SUPP,SUPP,60,0,0,0,0,5,0,0,10,SUPP,91%,36%,SUPP,SUPP,52%,0%,0%,0%,0%,3%,0%,0%,8%,SUPP
140802,160,150,65,0,5,80,5,0,0,0,5,0,0,5,5,93%,38%,0%,2%,49%,4%,0%,0%,0%,4%,0%,0%,4%,3%
137384,270,220,95,0,15,105,0,0,0,0,15,0,SUPP,30,20,81%,36%,0%,6%,39%,0%,0%,0%,0%,5%,0%,SUPP,11%,8%
124467,70,60,40,0,5,20,0,0,0,0,5,0,0,5,5,87%,56%,0%,4%,27%,0%,0%,0%,0%,10%,0%,0%,7%,6%
124468,170,150,60,0,10,85,0,0,0,0,10,0,0,10,5,90%,37%,0%,5%,50%,0%,0%,0%,0%,7%,0%,0%,5%,4%
136886,160,150,60,0,10,80,0,0,0,0,5,0,0,5,5,92%,38%,0%,5%,50%,0%,0%,0%,0%,4%,0%,0%,4%,3%
136136,180,150,95,0,5,55,0,0,0,0,10,0,0,15,10,85%,52%,0%,2%,31%,0%,0%,0%,0%,5%,0%,0%,9%,6%
139234,110,100,35,SUPP,10,50,SUPP,0,0,0,20,0,0,5,5,91%,33%,SUPP,9%,45%,SUPP,0%,0%,0%,18%,0%,0%,6%,3%
124504,20,20,SUPP,0,5,0,0,0,0,15,0,0,0,SUPP,SUPP,90%,SUPP,0%,15%,0%,0%,0%,0%,70%,0%,0%,0%,SUPP,SUPP
124508,30,20,10,0,0,0,0,0,0,10,0,0,0,SUPP,SUPP,92%,48%,0%,0%,0%,0%,0%,0%,44%,0%,0%,0%,SUPP,SUPP
124509,20,10,5,0,5,0,0,0,0,0,SUPP,0,0,5,5,38%,19%,0%,19%,0%,0%,0%,0%,0%,SUPP,0%,0%,25%,38%
124510,10,10,SUPP,0,SUPP,0,0,0,0,10,0,0,0,0,0,100%,SUPP,0%,SUPP,0%,0%,0%,0%,82%,0%,0%,0%,0%,0%
124511,20,20,SUPP,SUPP,0,0,0,0,0,15,0,0,0,0,0,100%,SUPP,SUPP,0%,0%,0%,0%,0%,88%,0%,0%,0%,0%,0%
124512,10,10,0,0,SUPP,0,0,0,0,10,0,0,0,0,0,100%,0%,0%,SUPP,0%,0%,0%,0%,91%,0%,0%,0%,0%,0%
124513,20,10,5,0,0,0,0,0,0,10,0,0,0,SUPP,SUPP,82%,24%,0%,0%,0%,0%,0%,0%,59%,0%,0%,0%,SUPP,SUPP
124520,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
124521,30,20,5,0,0,0,0,0,0,15,0,0,0,SUPP,SUPP,89%,26%,0%,0%,0%,0%,0%,0%,63%,0%,0%,0%,SUPP,SUPP
124523,10,10,SUPP,0,0,0,0,0,0,10,0,0,0,0,SUPP,90%,SUPP,0%,0%,0%,0%,0%,0%,80%,0%,0%,0%,0%,SUPP
140633,210,160,105,0,20,5,40,0,0,0,15,0,0,35,10,78%,50%,0%,9%,1%,19%,0%,0%,0%,6%,0%,0%,17%,4%
124388,120,100,75,0,10,5,10,0,0,0,10,0,0,10,10,84%,62%,0%,7%,6%,9%,0%,0%,0%,7%,0%,0%,10%,7%
124389,190,160,95,0,25,0,35,0,0,0,10,0,SUPP,20,10,84%,50%,0%,14%,0%,19%,0%,0%,0%,6%,0%,SUPP,12%,5%
124390,150,120,65,0,10,5,40,0,0,0,5,0,0,20,5,83%,46%,0%,8%,3%,27%,0%,0%,0%,5%,0%,0%,13%,3%
138549,210,170,115,0,15,SUPP,40,0,0,0,15,0,0,25,10,84%,55%,0%,8%,SUPP,20%,0%,0%,0%,8%,0%,0%,11%,5%
140149,160,150,70,0,5,60,10,0,0,0,5,0,0,10,5,90%,44%,0%,4%,36%,5%,0%,0%,0%,4%,0%,0%,6%,4%
140304,180,160,45,0,10,65,40,0,0,SUPP,10,0,SUPP,15,5,88%,26%,0%,4%,36%,21%,0%,0%,SUPP,5%,0%,SUPP,8%,3%
136460,130,130,20,0,SUPP,105,5,0,0,0,SUPP,0,0,SUPP,SUPP,98%,14%,0%,SUPP,79%,4%,0%,0%,0%,SUPP,0%,0%,SUPP,SUPP
136102,130,90,50,0,5,0,30,0,0,0,5,0,0,25,15,67%,39%,0%,5%,0%,24%,0%,0%,0%,2%,0%,0%,21%,12%
136145,130,90,50,0,5,SUPP,35,0,0,0,5,0,0,30,10,72%,39%,0%,5%,SUPP,26%,0%,0%,0%,3%,0%,0%,22%,6%
124498,20,10,5,0,SUPP,0,0,0,0,SUPP,0,0,0,5,SUPP,50%,31%,0%,SUPP,0%,0%,0%,0%,SUPP,0%,0%,0%,44%,SUPP
124500,20,20,5,0,SUPP,0,0,0,0,15,0,0,0,SUPP,0,95%,27%,0%,SUPP,0%,0%,0%,0%,59%,0%,0%,0%,SUPP,0%
124501,20,10,5,0,0,0,0,0,0,5,0,0,0,SUPP,SUPP,87%,40%,0%,0%,0%,0%,0%,0%,47%,0%,0%,0%,SUPP,SUPP
124503,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
131969,150,130,55,SUPP,SUPP,80,0,0,0,0,5,0,0,10,5,89%,35%,SUPP,SUPP,52%,0%,0%,0%,0%,3%,0%,0%,7%,5%
134199,60,50,35,0,SUPP,10,5,0,0,0,SUPP,0,0,5,5,88%,55%,0%,SUPP,20%,10%,0%,0%,0%,SUPP,0%,0%,5%,7%
126447,110,100,45,0,5,20,30,0,0,0,5,0,0,10,5,86%,39%,0%,5%,16%,25%,0%,0%,0%,6%,0%,0%,8%,6%
126448,210,180,100,0,5,75,SUPP,0,0,0,15,0,SUPP,10,15,88%,49%,0%,2%,35%,SUPP,0%,0%,0%,7%,0%,SUPP,4%,8%
137308,200,180,75,SUPP,SUPP,105,0,0,0,0,10,0,0,10,10,90%,37%,SUPP,SUPP,52%,0%,0%,0%,0%,4%,0%,0%,4%,5%
136611,220,190,65,SUPP,5,125,SUPP,SUPP,0,0,15,0,0,5,15,90%,30%,SUPP,1%,58%,SUPP,SUPP,0%,0%,6%,0%,0%,3%,7%
136911,220,200,85,SUPP,SUPP,110,SUPP,0,0,0,5,0,0,10,10,91%,39%,SUPP,SUPP,50%,SUPP,0%,0%,0%,3%,0%,0%,4%,5%
