"Group UID","Group ID","Group Name","Companies House Number","Group Type (code)","Group Type","Closed Date","Group Status (code)","Group Status","Group Contact Street","Group Contact Locality","Group Contact Address 3","Group Contact Town","Group Contact County","Group Contact Postcode","Head of Group Title","Head of Group First Name","Head of Group Last Name"
"80655","","Rushcliffe Central","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80656","","Gedling (North)","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80657","","Broxtowe North","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80658","","Newark","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80660","","Broxtowe South","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80661","","Rushcliffe North","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80662","","Ashfield South","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80663","","Rushcliffe South","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80664","","Calverton/The Villages","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80665","","Bassetlaw Rural","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80666","","Ashfield North East","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80667","","Ashfield Central","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80668","","Mansfield West","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80670","","Retford","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80671","","Mansfield South East","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80673","","Ashfield North West","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80674","","The Brambles Group","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80675","","The Ambleside Hub","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80676","","6 - Group","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80696","","North Hunts Children's Centres","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80700","","Harlesden Locality 2","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80705","","Q2 Braintree Town CC Group","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80706","","Q2 Chelmsford City CC Group","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80707","","Q2 Maldon and Chelmsford East CC Group","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80733","","North County","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80735","","South Cambs (West) Children's Centres","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80736","","Sawston and Linton Children's Centres","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80764","","Gedling (South)","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80768","","Worksop","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80771","","Letchworth and Baldock","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80772","","Bromsgrove Group","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80773","","Adur and Worthing","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80776","","Ellesmere Port Group 1","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80777","","Central","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80778","","East","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80779","","North","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80780","","Rural Group","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80781","","Mansfield North","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80782","","Stroud locality","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80783","","Forest Heath","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80784","","Gloucester South Locality","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80785","","West Lindsey Gainsborough","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80786","","South Ipswich","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80787","","Woodbridge and Kesgrave","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80788","","Saxmundham and Leiston","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80789","","Felixstowe","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80793","","East Cambs (North) Children's Centres","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80794","","West","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80797","","South West Locality","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80799","","West Locality","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80801","","East Ipswich Children's Centres","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80803","","Canterbury","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80804","","Dartford","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80805","","Dover","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80806","","Gravesham","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80808","","Maidstone","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80810","","Shepway","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80812","","Thanet","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80814","","Tonbridge & Malling","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80815","","Tunbridge Wells","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80816","","Nuneaton Group","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80817","","4Children Swindon","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80819","","Mendip","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80820","","Sedgemoor","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80821","","South Somerset","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80822","","Taunton","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80823","","West Somerset & Taunton Deane West","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80825","","Locality 4 Children's Centre Group","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80826","","Locality 5 Children's Centre Group","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80827","","Locality 1 Children's Centre Group","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80829","","Barton","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80830","","Scunthorpe North","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80831","","Scunthorpe South","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80832","","Locality 1","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80833","","Locality 2","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80834","","Locality 6","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80835","","Locality 7","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80836","","Cluster 2 (Green Ark & Manor Street)","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80837","","Cluster 3 (LARK, Popin & Morice Town)","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80838","","Cluster 5 (DELL, Crownlands & Sweet Peas)","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80839","","Cluster 6 (Plym Bridge, Whitleigh & Southernway)","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80841","","Locality 2 Children's Centre Group","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80842","","Locality 6 Children's Centre Group","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"80843","","Wisbech Children's Centres","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"85014","","Ashford","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"85015","","East Cambs (South) Children's Centres","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"85055","","Central A","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"85056","","East","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"85057","","South","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"85058","","West","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"85091","","Bexley Children's Centres Group","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"85132","","South","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
"85133","","Locality 12 South Hams District","","08","Children's Centres Group","","OPEN","Open","","","","","Not recorded","","","",""
